,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
0,12,1,ORA,22.5,623,O,19,S,2567,8.59,78.89,6.78,8,TUE,SEP,N,2563,9.83,68.82,6.77,18,WED,MAR
1,12,1,ORA,30.141,937,A,19,S,2385,9.95,58,5.77,7,WED,OCT,S,2098,9.6,52.87,5.08,16,FRI,AUG
2,7,1,LA,27.1,425,O,17,N,4363,7.51,70.25,5.27,7,TUE,OCT,N,3980,7.66,62.8,4.81,17,TUE,JUN
3,5,1,SB,0,517,A,18,S,786,11.5,88.22,10.15,5,MON,APR,N,725,11.04,84.8,9.36,17,TUE,JAN
4,5,1,SB,19.251,296,B,18,S,1856,31.18,89.66,27.96,6,WED,SEP,N,1494,27,83.37,22.51,17,TUE,SEP
5,5,1,SB,20.565,518,A,19,S,527,8.08,56.24,4.55,12,FRI,OCT,N,536,8.72,53.02,4.62,17,THU,JAN
6,5,1,SB,22.519,294,O,18,N,1420,11.28,58.41,6.59,7,THU,MAR,N,1380,12.65,50.61,6.4,17,WED,FEB
7,5,1,SB,23.296,286,A,17,N,1117,9.25,58.51,5.41,7,THU,MAY,S,1049,9.99,50.9,5.08,17,WED,AUG
8,5,1,SB,26.69,288,A,17,N,1112,10.64,63.11,6.71,7,THU,NOV,S,972,9.43,62.27,5.87,17,MON,FEB
9,5,1,SB,29.891,290,A,18,S,1156,11.52,59.25,6.82,7,WED,AUG,N,1285,11.52,65.86,7.59,17,MON,NOV
10,5,1,SB,29.891,539,B,17,S,1102,9.53,71.98,6.86,11,FRI,SEP,S,1052,10.6,61.77,6.55,17,TUE,AUG
11,5,1,SB,36.189,292,B,17,S,1119,12.44,59.78,7.44,7,TUE,SEP,N,1255,12.61,66.16,8.34,16,TUE,SEP
12,5,1,SB,31.042,223,A,17,S,1437,9.93,75.63,7.51,6,WED,APR,N,1526,11.99,66.52,7.98,16,THU,JUL
13,5,1,SB,41.81,519,A,17,N,282,13.35,72.31,9.65,6,TUE,OCT,S,269,14.03,65.61,9.21,16,TUE,AUG
14,5,1,SB,49.199,128,A,19,S,311,11.9,50.16,5.97,11,SAT,APR,S,385,12.29,60.16,7.39,17,WED,JUL
15,5,1,SLO,15.268,142,O,19,N,596,6.84,76.41,5.22,7,WED,OCT,N,653,9.2,62.19,5.72,14,SUN,AUG
16,5,1,SLO,16.77,520,A,17,N,1533,8.44,61.64,5.2,12,THU,FEB,N,1727,7.65,76.55,5.86,14,FRI,SEP
17,5,1,SLO,30.135,535,A,18,N,980,9.52,52.07,4.96,12,SAT,SEP,N,1090,10.63,51.88,5.51,15,FRI,SEP
18,5,1,SLO,45.991,144,B,18,N,537,13.83,51.24,7.09,11,SAT,AUG,S,587,13.74,56.39,7.75,14,TUE,JUL
19,5,1,SLO,48.26,551,A,18,N,573,12.57,60.57,7.61,11,SAT,AUG,S,637,14.64,57.8,8.46,14,SUN,SEP
20,5,1,SLO,71.341,273,O,19,N,246,14.42,58.29,8.41,12,TUE,JUL,S,343,18.22,64.35,11.72,15,MON,JUL
21,5,1,MON,75.135,532,B,19,S,2318,7.88,58.91,4.64,10,SAT,SEP,N,2526,8.75,57.78,5.06,16,MON,JUN
22,4,1,SM,0,163,A,19,S,478,14.9,63.14,9.41,12,SUN,JUL,N,527,13.33,77.84,10.37,19,SUN,JUL
23,4,1,SM,26.432,433,B,19,N,688,11.62,65.34,7.59,11,SAT,OCT,S,857,14.25,66.38,9.46,17,SUN,OCT
24,4,1,SM,30.225,164,B,19,S,1259,7.57,62.23,4.71,7,TUE,JAN,N,1852,11.05,62.78,6.93,16,WED,JAN
25,4,1,SM,35.336,165,B,19,S,1216,11.4,55.02,6.27,12,WED,JAN,S,1424,13.69,53.66,7.35,17,FRI,JAN
26,4,1,SF,7.077,104,B,19,N,2679,7.13,57.77,4.12,11,SAT,OCT,N,2777,7.69,55.56,4.27,16,THU,OCT
27,1,1,MEN,2.5,180,O,19,S,192,10.91,58.01,6.33,10,SUN,SEP,N,208,10.52,65.2,6.86,18,SAT,JUL
28,1,1,MEN,15.95,181,A,19,N,136,11.06,57.63,6.37,11,WED,SEP,N,134,10.36,60.63,6.28,15,FRI,JUN
29,1,1,MEN,33.91,123,A,19,N,99,14.1,55,7.75,10,MON,SEP,N,99,14.8,52.38,7.75,14,FRI,JUL
30,1,1,MEN,42.95,119,A,19,S,281,12.93,72.99,9.44,10,SUN,AUG,N,263,14.34,61.59,8.83,15,FRI,JUL
31,1,1,MEN,49.37,114,B,19,S,321,10.2,54.5,5.56,11,SUN,SEP,N,345,10.53,56.74,5.98,16,FRI,JUN
32,1,1,MEN,55.78,145,B,19,N,510,10.09,54.55,5.5,12,SAT,SEP,N,557,11.19,53.71,6.01,15,MON,JUL
33,1,1,MEN,69.39,116,A,19,N,101,11.92,59.06,7.04,12,SAT,MAR,S,112,12.61,61.88,7.8,16,SAT,MAR
34,1,1,MEN,90.63,999,B,19,N,61,14.73,70.93,10.45,11,SUN,SEP,S,62,16.78,63.27,10.62,16,TUE,SEP
35,7,2,LA,17.778,749,O,19,W,8137,7.3,75.14,5.48,12,SUN,JUL,W,8793,8.03,73.8,5.92,13,SAT,AUG
36,7,2,LA,20.574,243,O,19,W,7476,8.72,66.86,5.83,7,TUE,MAR,E,7403,9.28,62.23,5.77,16,TUE,JAN
37,7,2,LA,21.9,903,B,19,W,7319,8.74,68.07,5.95,7,TUE,OCT,E,6947,9.46,59.71,5.65,17,THU,AUG
38,2,3,TRI,30.889,103,B,18,N,89,8.97,59.33,5.32,12,TUE,NOV,S,89,9.39,56.69,5.32,16,FRI,NOV
39,2,3,TRI,30.86,104,A,18,S,217,11.53,56.51,6.52,12,WED,FEB,S,228,11.26,60.8,6.85,15,FRI,NOV
40,2,3,TRI,37.9,105,B,18,N,80,9.19,71.43,6.56,12,SAT,SEP,N,96,10.09,78.05,7.88,17,FRI,SEP
41,2,3,TRI,59.64,226,B,18,S,24,5.77,80,4.62,7,MON,FEB,N,28,6.15,87.5,5.38,16,MON,MAR
42,2,3,SIS,8.8,106,A,17,N,32,12.83,66.67,8.56,9,SAT,AUG,S,33,13.9,63.46,8.82,14,THU,AUG
43,2,3,SIS,32.2,224,A,17,N,264,9.83,64.39,6.33,7,MON,MAY,S,248,9.4,63.27,5.95,17,TUE,FEB
44,2,3,SIS,44.67,237,O,17,N,192,8.66,72.18,6.25,7,TUE,NOV,S,212,10.45,66.04,6.9,17,TUE,AUG
45,2,3,SIS,47.264,107,B,19,N,799,10.36,52.7,5.46,12,MON,AUG,N,780,10.5,50.75,5.33,13,FRI,DEC
46,2,3,SIS,49.207,189,B,17,N,482,10.21,50.31,5.14,12,WED,MAY,N,566,9.77,61.72,6.03,17,WED,MAY
47,2,3,SIS,47.38,108,A,17,S,233,8.51,80.07,6.81,7,WED,NOV,N,212,10,61.99,6.2,16,THU,NOV
48,4,4,CC,11.4,912,B,19,W,3322,7.83,52,4.07,7,THU,DEC,E,3193,7.41,52.79,3.91,14,FRI,JAN
49,4,4,CC,16.834,121,A,18,W,8033,7.4,68.31,5.05,7,FRI,MAR,E,8216,7.9,65.41,5.17,17,WED,MAR
50,4,4,CC,20.102,416,A,18,W,6918,5,84.12,4.21,5,THU,MAR,E,7095,7.22,59.8,4.32,16,TUE,DEC
51,4,4,CC,27.79,122,A,18,W,5304,5.84,73.39,4.29,6,THU,SEP,E,5035,7.32,55.61,4.07,16,THU,DEC
52,10,4,SJ,6.025,328,B,18,W,809,7.15,89.39,6.39,4,MON,JUL,E,970,10.84,70.7,7.66,16,FRI,MAY
53,10,4,SJ,6.025,327,A,18,W,779,7.07,90.37,6.39,4,MON,JUL,E,994,10.8,75.53,8.16,15,FRI,JUN
54,10,4,SJ,14.023,54,A,19,W,1091,7.66,81.78,6.26,5,WED,AUG,E,1368,10.49,74.88,7.85,17,TUE,JUL
55,10,4,SJ,17.706,60,B,19,W,5949,8.26,57.75,4.77,7,WED,FEB,W,4997,7.51,53.36,4.01,15,FRI,APR
56,10,4,SJ,24.87,313,A,19,W,485,12.2,64.07,7.82,11,SUN,JUL,W,540,10.93,79.65,8.7,17,SUN,JUL
57,10,4,SJ,24.87,336,B,19,E,447,11.79,62.52,7.37,12,FRI,JUL,W,502,12.29,67.38,8.28,15,SUN,AUG
58,10,4,SJ,33.08,48,A,19,E,520,12.59,69.06,8.69,11,SUN,AUG,E,553,10.93,84.56,9.24,18,MON,SEP
59,10,4,SJ,33.08,352,B,18,E,467,11.76,81.93,9.63,11,SUN,NOV,W,499,13.1,78.58,10.3,17,FRI,MAY
60,11,5,SD,0.878,501,A,19,S,1916,6.35,66.74,4.24,10,SAT,FEB,S,2990,8.8,75.16,6.61,17,THU,FEB
61,11,5,SD,4.632,901,A,19,N,5799,6.1,62.21,3.79,8,WED,AUG,S,7658,7.36,68.13,5.01,16,FRI,JAN
62,11,5,SD,11.129,952,A,19,N,35406,17.34,98.12,17.02,1,THU,FEB,N,43920,23.02,91.69,21.11,21,THU,FEB
63,11,5,SD,12.647,903,A,19,N,8376,6.4,78.88,5.04,6,THU,JUN,S,7869,7.71,61.45,4.74,14,TUE,APR
64,11,5,SD,20.056,800,B,19,S,7844,7.63,53.42,4.07,8,TUE,OCT,N,7792,6.97,58.05,4.05,15,WED,JUN
65,11,5,SD,20.056,931,A,19,S,7350,6.92,55.68,3.86,8,WED,MAR,S,8381,7.43,59.18,4.4,15,MON,NOV
66,11,5,SD,22.262,801,B,19,N,8510,5.83,65.44,3.82,6,WED,JUN,S,9045,7.37,55.02,4.06,15,MON,NOV
67,11,5,SD,30.682,803,B,19,S,6304,7.83,58.87,4.61,8,TUE,OCT,N,5880,7.13,60.26,4.3,16,THU,JAN
68,11,5,SD,30.682,502,A,19,S,11264,7.32,59.79,4.37,8,WED,FEB,S,9096,6.9,51.24,3.53,14,FRI,MAR
69,11,5,SD,41.509,978,B,19,N,7546,6.36,54.48,3.47,10,SAT,DEC,N,7493,6.68,51.56,3.44,15,WED,NOV
70,11,5,SD,49.278,904,B,19,S,7218,5.45,64.99,3.54,6,WED,NOV,N,7623,6.29,59.49,3.74,16,MON,APR
71,11,5,SD,51.201,905,A,19,N,7458,6.65,53.73,3.57,10,SAT,NOV,N,7369,6.73,52.42,3.53,13,SUN,NOV
72,11,5,SD,53.932,906,B,19,N,6482,7.16,52.19,3.73,11,SUN,AUG,S,6400,6.4,57.63,3.69,16,THU,JUN
73,11,5,SD,54.39,954,A,19,N,6121,8.1,53.06,4.3,11,SUN,APR,S,6130,7.93,54.26,4.3,14,THU,NOV
74,12,5,ORA,0.483,401,O,19,S,6359,8.21,53.32,4.38,9,SAT,JUL,N,6070,7.53,55.51,4.18,18,SUN,MAR
75,12,5,ORA,17.472,902,A,18,N,15960,8.08,62.21,5.03,8,TUE,AUG,S,12737,7.5,53.49,4.01,16,MON,JUL
76,12,5,ORA,24.999,900,O,19,S,10370,6.62,55.66,3.68,7,TUE,JUN,S,10687,6.39,59.38,3.8,16,THU,MAY
77,12,5,ORA,30.263,904,B,18,N,10794,6.42,61.98,3.98,7,WED,JUL,N,9621,6.65,53.39,3.55,14,SAT,OCT
78,12,5,ORA,30.263,905,A,19,N,12375,7.15,57.88,4.14,7,THU,AUG,N,10511,6.43,54.64,3.51,13,SUN,MAR
79,12,5,ORA,33.088,906,A,18,N,12611,5.72,58.31,3.34,7,WED,SEP,N,11993,6.06,52.32,3.17,16,MON,JUL
80,7,5,LA,56.602,906,B,17,S,5581,8.14,55.48,4.51,8,SAT,SEP,S,5900,7.66,62.29,4.77,16,MON,FEB
81,6,5,KER,13.523,631,A,19,S,4472,9.47,54.27,5.14,11,WED,NOV,N,5205,11.72,51.01,5.98,14,SAT,DEC
82,6,5,KER,19.612,640,A,19,S,2435,10.61,61.32,6.51,10,THU,JUL,N,2763,14.17,52.12,7.38,16,SUN,JUL
83,6,5,KER,19.612,172,B,18,N,2090,10.56,58.35,6.16,10,MON,SEP,N,2658,14.27,54.92,7.84,16,SUN,JUN
84,6,5,KER,38.793,681,A,18,S,2171,11.44,55.17,6.31,9,SAT,SEP,N,2637,14.38,53.33,7.67,14,MON,SEP
85,6,5,KER,47.546,201,A,19,S,2573,12.17,50.17,6.1,10,SAT,DEC,S,2907,8.93,77.23,6.9,16,MON,MAY
86,6,5,KER,47.546,431,B,18,N,2090,10.46,58.02,6.07,10,MON,SEP,N,2656,14.42,53.48,7.71,14,MON,SEP
87,6,5,KER,56.642,682,A,18,N,2273,10.44,58.25,6.08,10,MON,SEP,N,2748,13.85,53.1,7.35,13,MON,SEP
88,6,5,KIN,12.362,571,B,17,N,1354,7.19,58.95,4.24,12,FRI,JUN,N,2125,10.18,65.37,6.65,17,SUN,JUN
89,6,5,KIN,16.565,164,B,19,N,2452,12.13,52.89,6.42,12,SUN,JUL,N,2736,12.14,58.97,7.16,17,TUE,JAN
90,6,5,KIN,16.565,203,A,19,S,2521,12,54.83,6.58,8,WED,NOV,N,2778,13.98,51.85,7.25,15,SAT,DEC
91,6,5,KIN,26.724,509,B,19,S,2516,11.33,57.34,6.49,11,THU,NOV,S,2805,14.02,51.65,7.24,16,WED,DEC
92,6,5,FRE,14.873,598,B,19,S,2575,11.33,57.72,6.54,10,SAT,DEC,S,2823,13.15,54.54,7.17,14,WED,DEC
93,6,5,FRE,29.955,533,A,19,S,2668,11.87,55.64,6.6,12,WED,NOV,S,2868,12.83,55.32,7.1,14,SUN,DEC
94,6,5,FRE,48.99,851,A,19,S,2660,8.96,73.42,6.58,7,THU,JUL,N,2846,12.79,55,7.04,15,TUE,JAN
95,10,5,MER,17.578,284,A,17,S,2032,8.23,69.88,5.75,7,SUN,NOV,N,2134,11.55,52.3,6.04,18,WED,NOV
96,10,5,SJ,14.834,237,A,19,N,4629,7,51.24,3.59,12,SAT,MAR,N,4954,6.62,57.98,3.84,17,TUE,MAR
97,10,5,SJ,39.573,230,B,19,N,3112,6.32,63.65,4.03,6,THU,AUG,N,3354,8.31,52.23,4.34,17,FRI,OCT
98,3,5,SAC,10.286,7,B,19,N,2967,7.63,56.55,4.31,12,SAT,JAN,N,3174,8.94,51.62,4.61,14,SAT,DEC
99,3,5,SAC,10.286,8,A,19,N,3752,6.85,67.24,4.6,6,WED,OCT,S,3779,7.71,60.09,4.64,18,SAT,OCT
100,3,5,SAC,12.037,10,A,18,N,4416,6.42,65.94,4.23,6,MON,JUN,S,4915,8.1,58.21,4.71,17,WED,AUG
101,3,5,SAC,17.185,12,B,19,N,5612,6.47,70.32,4.55,7,WED,JUL,S,5654,7.87,58.28,4.58,16,TUE,MAR
102,3,5,SAC,22.565,20,B,18,N,8795,7.51,70.01,5.26,7,THU,FEB,S,7977,7.91,60.34,4.77,16,WED,AUG
103,3,5,SAC,23.177,25,A,18,N,8728,7.52,59.45,4.47,7,THU,MAY,N,7623,7.29,53.57,3.91,14,FRI,FEB
104,3,5,SAC,26.722,39,B,18,S,7305,7.25,57.01,4.13,7,TUE,MAR,N,7822,7.33,60.35,4.43,16,WED,NOV
105,3,5,SAC,29.022,44,B,18,S,5423,7.49,53.41,4,7,MON,AUG,N,6609,7.96,61.23,4.88,16,WED,APR
106,3,5,SAC,29.907,50,A,19,N,3267,5.7,61.98,3.53,7,THU,JUN,S,3342,6.64,54.47,3.62,14,FRI,APR
107,3,5,SAC,34.652,60,O,19,N,2693,6.96,58.58,4.08,7,MON,APR,S,3127,7.23,65.46,4.74,17,THU,JUL
108,3,5,YOL,0,60,O,19,N,2693,6.96,58.58,4.08,7,MON,APR,S,3127,7.23,65.46,4.74,17,THU,JUL
109,3,5,YOL,5.53,65,B,19,N,2744,7.3,56.37,4.12,7,MON,APR,S,3248,7.89,61.74,4.87,15,TUE,APR
110,3,5,YOL,6.5,70,A,17,S,1242,7.81,55.65,4.35,12,THU,DEC,S,1407,9.12,54.01,4.92,15,WED,DEC
111,3,5,YOL,7.086,75,A,19,S,1583,7.52,51.75,3.89,12,FRI,APR,S,1846,8.46,53.66,4.54,15,FRI,NOV
112,3,5,YOL,22.61,80,A,19,S,1815,9.1,54.54,4.96,11,WED,NOV,S,2161,9.3,63.52,5.91,15,SAT,NOV
113,3,5,YOL,22.61,79,B,19,S,1146,8.31,53.48,4.45,12,SUN,AUG,N,1273,8.45,58.48,4.94,14,FRI,AUG
114,3,5,COL,17.975,85,B,19,S,1676,10.05,54.81,5.51,12,SAT,JUL,S,1927,10.37,61.1,6.33,16,SAT,NOV
115,3,5,GLE,9.872,345,B,17,S,1363,10.18,52.14,5.31,11,SAT,AUG,S,1748,11.23,60.61,6.81,16,SUN,AUG
116,3,5,GLE,10.877,202,B,19,S,1556,9.2,58.43,5.37,10,SUN,JUL,S,1773,11.88,51.56,6.12,17,FRI,AUG
117,3,5,GLE,24.817,92,B,17,S,1391,9.26,53.87,4.99,11,SUN,AUG,S,1717,10.65,57.87,6.16,15,SUN,AUG
118,3,5,GLE,27.812,95,A,19,N,1541,9.74,56.78,5.53,11,SAT,JUN,N,1677,9.85,61.12,6.02,14,WED,JUL
119,2,5,TEH,9.972,271,O,19,S,1700,9.59,54.19,5.2,12,SUN,JUL,S,1882,9.69,59.41,5.76,13,MON,MAY
120,2,5,TEH,38.716,206,A,19,N,1960,8.75,52.67,4.61,11,FRI,JUN,S,2072,9.61,50.71,4.87,14,FRI,JUN
121,2,5,SHA,3.83,272,B,19,N,2545,7.33,65.16,4.77,7,THU,AUG,S,2575,8.98,53.76,4.83,16,FRI,AUG
122,2,5,SHA,7.8,239,B,19,N,2731,7.63,63.7,4.86,7,TUE,OCT,S,2829,9.01,55.85,5.03,15,FRI,NOV
123,2,5,SHA,13.952,298,O,19,N,3003,7.82,61.88,4.84,7,MON,NOV,S,2942,8.73,54.35,4.74,16,THU,DEC
124,2,5,SHA,14.459,304,A,19,N,3031,8.18,53.41,4.37,7,THU,OCT,S,3196,8.88,51.88,4.6,15,FRI,OCT
125,2,5,SHA,15.448,196,A,19,S,2767,7.95,57.25,4.55,7,TUE,DEC,S,2787,8.48,54.09,4.59,15,THU,MAY
126,2,5,SHA,19.402,312,B,19,N,2203,8.72,53.33,4.65,12,FRI,AUG,N,2516,8.77,60.57,5.31,17,WED,JUL
127,2,5,SHA,24.08,309,A,19,S,1339,12.01,50.41,6.05,12,SAT,JUL,S,1407,10.87,58.5,6.36,15,SUN,AUG
128,2,5,SHA,26.035,273,B,19,S,1422,12.36,51.1,6.31,12,SUN,JUL,S,1425,10.86,58.28,6.33,16,SUN,JUN
129,2,5,SHA,57.41,179,B,19,N,1241,11.73,55.83,6.55,10,SUN,JUN,S,1229,12.83,50.54,6.48,13,SAT,DEC
130,2,5,SIS,22.999,294,O,19,S,978,11,54.79,6.03,12,MON,SEP,S,1021,10.82,58.14,6.29,16,SAT,NOV
131,2,5,SIS,52.777,232,O,19,S,970,11.06,55.49,6.14,11,MON,SEP,N,1001,11.46,55.27,6.33,15,SUN,JUN
132,2,5,SIS,62.921,410,A,19,N,1011,10.94,56.8,6.21,12,SAT,JUN,N,1065,12.55,52.16,6.54,13,THU,DEC
133,9,6,INY,0,944,A,19,S,247,8.57,72.86,6.24,7,THU,SEP,N,227,9.48,60.53,5.74,17,THU,FEB
134,9,6,INY,3.952,945,A,19,S,140,8.62,71.43,6.15,6,TUE,APR,N,138,8.44,71.88,6.07,16,TUE,MAR
135,9,6,MNO,32.29,997,B,19,S,73,9.79,65.77,6.44,12,THU,AUG,S,71,11.29,55.47,6.26,13,SUN,NOV
136,11,7,IMP,6.718,402,B,19,N,416,10.22,56.83,5.81,9,TUE,AUG,S,395,9.57,57.58,5.51,16,FRI,MAR
137,11,8,SD,1.213,958,A,19,E,4276,7.57,56.93,4.31,7,WED,SEP,W,4195,7.13,59.27,4.23,17,FRI,OCT
138,11,8,SD,1.213,951,B,17,E,2243,7.99,58.31,4.66,7,TUE,NOV,W,2021,6.68,62.8,4.2,17,MON,APR
139,11,8,SD,0.023,859,A,19,W,8038,7.48,58.92,4.41,7,MON,OCT,E,7907,7.17,60.47,4.34,13,FRI,AUG
140,11,8,SD,0.946,804,A,19,W,8413,7.43,57.03,4.24,8,WED,SEP,E,7975,7.44,54,4.02,14,FRI,JUN
141,11,8,SD,8.336,808,A,19,W,9666,6.38,76.53,4.88,6,WED,FEB,E,9475,7.84,61.07,4.79,15,MON,OCT
142,11,8,SD,11.764,810,B,19,W,6871,5.12,72.82,3.73,6,WED,APR,E,8239,7.43,60.24,4.47,14,FRI,SEP
143,11,8,SD,18.727,824,B,19,W,4515,6.83,66.79,4.56,7,THU,FEB,E,4370,7.88,56.07,4.42,15,FRI,AUG
144,11,8,SD,51.98,621,B,17,W,1191,13.18,53.46,7.04,12,MON,DEC,E,1378,14.61,55.79,8.15,14,MON,SEP
145,11,8,SD,65.904,981,A,19,W,1136,12.04,53.99,6.5,12,SUN,MAR,W,1307,12.23,61.16,7.48,14,WED,JUL
146,11,8,IMP,10.291,994,A,19,W,978,10.95,60.82,6.66,11,FRI,APR,E,1159,14.44,54.64,7.89,13,WED,NOV
147,11,8,IMP,10.291,993,B,19,W,1063,10.72,60.12,6.44,11,FRI,APR,E,1231,13.58,54.96,7.46,13,WED,NOV
148,11,8,IMP,23.48,624,A,19,E,968,10.35,62.25,6.44,12,SUN,OCT,W,1035,11.94,57.72,6.89,15,WED,JUL
149,11,8,IMP,36.973,982,B,19,E,1119,11.3,54.4,6.15,11,SAT,DEC,E,1192,11.05,59.25,6.55,16,MON,SEP
150,11,8,IMP,65.752,691,A,19,E,1126,11.23,56.58,6.35,11,THU,DEC,E,1164,11.84,55.48,6.57,14,FRI,MAR
151,11,8,IMP,65.752,690,B,19,W,2048,17.62,81.72,14.4,9,FRI,JAN,E,1534,16.39,65.81,10.79,15,MON,SEP
152,4,9,SCL,0,50,A,19,S,437,19.38,67.03,12.99,12,SAT,JUL,S,387,18.9,60.85,11.5,14,SAT,JUL
153,7,10,LA,19.714,783,O,17,W,1598,12.09,96.21,11.63,7,WED,MAY,E,1312,12.02,79.42,9.55,17,THU,SEP
154,7,10,LA,3.89,402,B,19,E,6594,7.26,64.77,4.7,8,TUE,DEC,E,5941,5.95,71.26,4.24,19,SAT,MAY
155,7,10,LA,19.668,752,O,17,E,8064,6.33,58.28,3.69,12,FRI,MAY,E,9022,6.62,62.43,4.13,16,FRI,MAR
156,7,10,LA,30.3,429,A,17,W,8875,6.51,61.47,4,8,TUE,JAN,W,8569,7.07,54.65,3.86,14,SAT,MAY
157,8,10,SBD,9.176,102,B,17,W,8821,6.7,51.34,3.44,7,THU,AUG,E,8580,6.39,52.34,3.34,14,SAT,FEB
158,8,10,SBD,13.169,824,B,19,W,7120,5.91,57.99,3.43,6,WED,AUG,E,6900,6.53,50.87,3.32,13,FRI,MAY
159,8,10,SBD,31.405,150,B,17,W,7791,6.71,67.54,4.53,7,TUE,AUG,E,7116,6.82,60.72,4.14,16,THU,JUL
160,8,10,RIV,3.048,862,A,19,E,4378,6.95,56.02,3.9,9,SAT,MAR,E,4344,7.04,54.94,3.86,15,SAT,OCT
161,8,10,RIV,8.205,865,B,19,E,6075,8.53,53.5,4.56,12,SUN,MAR,W,5778,8.38,51.81,4.34,13,MON,MAY
162,8,10,RIV,149.15,908,A,17,W,1742,9.73,63.76,6.2,10,SUN,MAR,W,1757,10.7,58.49,6.26,13,SUN,JAN
163,8,10,RIV,156.492,909,O,19,W,1869,11.44,53.37,6.11,11,THU,DEC,E,1884,11.55,53.3,6.15,13,SAT,DEC
164,4,12,NAP,2.3,906,B,19,W,2481,6.89,81.99,5.65,5,WED,JUN,W,1904,7.79,55.71,4.34,13,SAT,JUN
165,4,12,SOL,19.169,315,B,17,W,759,7.85,73.55,5.78,7,THU,JUL,E,850,8.53,75.83,6.47,16,THU,OCT
166,3,12,SAC,0.571,98,A,19,W,1129,7.12,76.96,5.48,6,MON,JUL,E,1152,8.96,62.37,5.59,16,FRI,MAR
167,3,12,SAC,0.571,97,B,19,W,1247,8.24,67.63,5.57,7,THU,APR,W,1243,9.59,57.9,5.55,13,SAT,JUL
168,10,12,SJ,5.39,11,A,19,W,994,6.56,73.63,4.83,6,TUE,JUN,E,1098,8.45,63.18,5.34,16,THU,AUG
169,10,12,CAL,18.2,279,B,18,E,538,11.41,67.25,7.67,8,TUE,OCT,W,468,10.18,65.55,6.67,17,TUE,OCT
170,7,14,LA,26,779,A,19,S,7282,5.4,80.59,4.35,5,TUE,JUL,N,6501,7.15,54.36,3.89,17,SAT,MAR
171,7,14,LA,32.24,403,B,19,S,5356,6.3,81.4,5.13,5,WED,OCT,N,5697,8.25,66.14,5.45,16,WED,FEB
172,7,14,LA,54.2,712,B,17,S,5067,4.94,91.23,4.51,4,TUE,JAN,N,5061,6.74,66.88,4.51,18,FRI,MAR
173,9,14,KER,0,927,A,19,N,1576,6.58,63.4,4.17,6,THU,SEP,S,2059,9.05,60.22,5.45,16,WED,JUL
174,9,14,KER,3.018,601,A,17,N,871,6,69.62,4.17,6,MON,JUN,S,1102,8.57,61.6,5.28,16,MON,SEP
175,9,14,KER,12.147,961,A,17,S,848,6.33,66.46,4.21,6,THU,SEP,N,1128,8.65,64.72,5.6,16,WED,DEC
176,9,14,KER,16.866,912,O,19,N,997,8.11,60.87,4.94,12,SUN,MAR,N,1235,8.75,69.89,6.11,16,MON,SEP
177,9,14,KER,16.07,929,A,17,S,523,7.6,64.17,4.88,12,SUN,SEP,S,752,10.04,69.82,7.01,15,MON,MAR
178,9,14,KER,22.15,298,A,19,S,556,10.59,68.47,7.25,11,FRI,DEC,N,832,13.92,77.98,10.85,14,MON,JAN
179,9,14,KER,57.767,302,A,19,N,513,11.17,76.91,8.59,9,THU,JUL,S,729,14.57,83.79,12.21,17,SUN,JAN
180,9,14,KER,57.767,301,B,19,S,549,12.4,67.03,8.31,12,SUN,JUN,S,711,13.35,80.61,10.76,16,SUN,JAN
181,9,14,KER,64.559,971,B,19,N,476,15.67,74.73,11.71,12,SUN,JUL,N,634,17.54,88.92,15.59,16,SUN,JUL
182,11,15,SD,27.261,301,X,19,S,3502,9.68,89.8,8.69,7,TUE,JUN,N,3285,10.75,75.83,8.15,15,THU,AUG
183,11,15,SD,30.856,300,O,19,S,3016,10.31,88.03,9.07,7,MON,AUG,N,2435,11.29,64.9,7.33,15,FRI,OCT
184,11,15,SD,0.405,909,A,19,S,4380,7.17,54.42,3.9,6,TUE,OCT,N,5116,8.39,54.3,4.56,15,WED,AUG
185,11,15,SD,2.226,836,B,19,S,5351,7.9,50.92,4.02,7,TUE,OCT,N,6112,8.66,53.07,4.59,16,THU,OCT
186,11,15,SD,3.367,910,A,19,N,8329,6.71,72.55,4.86,6,THU,FEB,S,8952,7.01,74.6,5.23,14,TUE,DEC
187,11,15,SD,6.132,911,A,19,S,18137,11.62,78.24,9.09,8,SAT,JUN,S,18588,11.3,82.47,9.32,20,THU,OCT
188,11,15,SD,6.132,813,B,19,N,7093,6.35,61.14,3.88,6,THU,APR,S,8680,7.43,63.93,4.75,17,TUE,MAY
189,11,15,SD,9.995,682,X,19,N,6859,6.09,70.67,4.3,5,MON,APR,S,6198,7.45,52.22,3.89,14,TUE,APR
190,11,15,SD,12.124,912,A,19,S,12475,8.04,52.07,4.19,7,THU,SEP,S,12170,7.35,55.54,4.08,14,FRI,SEP
191,11,15,SD,15,999,X,19,S,11621,7.94,56.77,4.51,7,MON,FEB,N,10194,7.29,54.25,3.95,15,MON,MAR
