year,DISTRICT,ROUTE,COUNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2020,2,36,LAS,25.05,"SUSANVILLE, PACIFIC ST",1100,11000,9800,1100,11000,9800
2020,2,36,LAS,25.356,"SUSANVILLE, JCT. RTE. 139 NORTH",1100,11000,9800,1450,14800,13500
2020,2,36,LAS,25.94,RIVERSIDE DR,1450,14800,13500,1550,15000,14000
2020,2,36,LAS,26.22,"SUSANVILLE, JOHNSTONVILLE ROAD",1550,15000,14000,980,9400,8000
2020,4,37,MRN,11.2,"NOVATO, JCT. RTE. 101",4400,53000,44000,3300,40000,33000
2020,4,37,MRN,13.773,ATHERTON AVE,3300,40000,33000,3400,41000,34000
2020,4,37,MRN,14.473,PETALUMA CREEK,3400,41000,34000,3400,41000,34000
2020,4,37,SON,2.06,LAKEVILLE ROAD,3400,41000,34000,3400,41000,34000
2020,4,37,SON,3.9,JCT. RTE. 121 NORTH,3400,41000,34000,3200,38500,32000
2020,4,37,SOL,7.213,WALNUT AVE,3100,38000,32000,3000,37500,34000
2020,4,37,SOL,8.01,WILSON AVE,3000,37500,34000,3100,40000,39000
2020,4,37,SOL,9.665,JCT. RTE. 29,3100,40000,39000,5300,71000,68000
2020,4,37,SOL,10.94,"VALLEJO, FAIRGROUNDS DR",5300,71000,68000,7300,98000,93000
2020,8,38,SBD,0.071,"REDLANDS, COLTON AVE",2000,21500,20500,1500,15800,15200
2020,8,38,SBD,0.571,ORANGE ST/LUGONIA AVE,1500,16000,15200,3550,23400,16100
2020,8,38,SBD,3.071,"REDLANDS, WABASH AVE",4200,27500,19000,3550,23400,16100
2020,8,38,SBD,4.07,"MENTONE, CRAFTON AVE",2950,19300,13300,2900,18900,13000
2020,8,38,SBD,8.53,BRYANT ST,2900,18900,13000,1350,8900,6100
2020,8,38,SBD,9.72,SAN BERNARDINO NATIONAL FOREST BNDRY,1250,8100,5600,1550,7700,5000
2020,8,38,SBD,14.99,VALLEY OF THE FALLS DR,1550,7700,5000,1100,5500,3575
2020,8,38,SBD,25.38,TWO LAKES ROAD (TO JENKS LAKE),890,4450,2900,770,3850,2500
2020,8,38,SBD,30.861,SOUTH FORK SANTA ANA RIVER BRIDGE,770,3850,2500,770,3850,2500
2020,8,38,SBD,48.16,"BIG BEAR CITY, BIG BEAR BLVD",2450,12100,7900,4050,20300,13200
2020,8,38,SBD,49.53,JCT. RTE. 18,4850,24300,15800,650,4100,3800
2020,8,38,SBD,51.9,STANFIELD CUTOFF,870,5500,5100,430,2700,2500
2020,8,38,SBD,54.047,HOLCOMB VALLEY ROAD,430,2700,2500,440,2500,1800
2020,12,39,ORA,1.63,"HUNTINGTON BEACH, ADAMS AVE",3850,38500,32800,4700,49500,42600
2020,12,39,ORA,10.66,"STANTON, KATELLA AVE",5100,71000,64600,5100,71000,64600
2020,12,39,ORA,11.181,"STANTON, CERRITOS AVE",5200,71000,65200,5200,71000,65200
2020,12,39,ORA,11.681,BALL ROAD,5000,68000,62500,5000,68000,62500
2020,12,39,ORA,12.685,"ANAHEIM, LINCOLN AVE",5300,72000,68800,5800,72000,68800
2020,12,39,ORA,14.378,"BUENA PARK, JCT. RTE. 91",5900,71000,68500,5200,62000,57800
2020,12,39,ORA,15.15,"BUENA PARK, MANCHESTER AVE",5100,62000,57600,5200,61000,57600
2020,12,39,ORA,15.573,"BUENA PARK, ARTESIA BLVD",5100,61000,57600,5400,64000,60700
2020,12,39,ORA,16.13,STAGE ROAD/CASCADE WAY,6000,71000,66400,5900,73000,66400
2020,12,39,ORA,16.38,"BUENA PARK, LA MIRADA BLVD",5800,72000,65600,4400,54000,48600
2020,12,39,ORA,3.12,"HUNTINGTON BEACH, MAIN ST/ELLIS AVE",6800,72000,61700,6500,75000,67100
2020,12,39,ORA,3.611,"HUNTINGTON BEACH, TALBERT AVE",6500,75000,65100,6400,74000,66500
2020,12,39,ORA,4.131,"HUNTINGTON BEACH, SLATER AVE",6400,74000,66500,6700,78000,69600
2020,12,39,ORA,4.631,"HUNTINGTON BEACH, WARNER AVE",5600,78000,69400,5800,76000,71900
2020,12,39,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405",6400,84000,82000,6700,89000,86200
2020,12,39,ORA,6.63,"WMINSTER, BOLSA AVE",6700,89000,83600,6200,84000,77500
2020,12,39,ORA,7.634,"WMINSTER, WMINSTER AVE",6200,84000,77500,5900,81000,74500
2020,12,39,ORA,8.478,"WMINSTER, JCT. RTE. 22",6000,82000,77000,5900,83000,76900
2020,12,39,ORA,9.171,"STANTON, LAMPSON AVE",6100,87000,77600,6200,85000,77600
2020,12,39,ORA,9.671,"STANTON, CHAPMAN AVE",5700,79000,71500,5700,79000,71500
2020,12,39,LA,17.34,ROSECRANS AVE,4050,50000,45000,3900,49000,44000
2020,12,39,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",4300,54000,50300,4150,54000,50300
2020,12,39,ORA,19.671,"LA HABRA, LAMBERT ROAD",3550,46000,41700,3000,36000,34700
2020,12,39,ORA,20.719,"LA HABRA, JCT. RTE. 72",2650,33000,32700,3350,40500,39700
2020,12,39,ORA,20.88,"LA HABRA, HACIENDA BLVD",3350,40500,39700,3100,38500,37200
2020,7,39,LA,19.73,"MORRIS DAM ROAD, NAVAL ORDNANCE TEST STATION",440,2400,2100,390,2150,1900
2020,7,39,LA,25.71,EAST FORK ROAD,300,1650,1450,350,1900,1650
2020,7,39,LA,32.49,COLD BROOK RANGER STATION,50,230,200,50,230,200
2020,7,39,LA,38.15,CRYSTAL LAKE ROAD,30,160,140,20,110,100
2020,8,40,SBD,0.794,"MONTARA AVE  EAST BARSTOW , BEGIN FREEWAY",2950,25500,21800,2950,25500,22000
2020,8,40,SBD,2.348,MAIN ST  (TO NEBO MARINE CORPS SUPPLY CENTER),2950,25500,22000,2950,25500,22000
2020,8,40,SBD,4.708,NEBO ST ,2700,23300,20000,2650,22900,19700
2020,8,40,SBD,7.181,A ST,2650,22900,19700,2300,19800,17000
2020,8,40,SBD,12.191,AIRPORT ROAD,2300,19800,17000,2150,18600,16000
2020,8,40,SBD,18.446,W NEWBERRY ROAD,2150,18600,16000,1950,16900,14500
2020,8,40,SBD,23.334,FORT CADY ROAD ,1950,16900,14500,1900,16300,14000
2020,8,40,SBD,28.481,E/O DESERT OASIS ROADSIDE REST,1900,16300,14000,1900,16600,14300
2020,8,40,SBD,32.496,HECTOR ROAD ,1900,16600,14300,1900,16300,14000
2020,8,40,SBD,49.984,CRUCERO ROAD ,1900,16300,14000,1700,14800,12700
2020,8,40,SBD,78.172,KELBAKER ROAD ,1700,14800,12700,1750,15100,13000
2020,8,40,SBD,99.728,ESSEX ROAD ,1750,15100,13000,1750,15100,13000
2020,8,40,SBD,107.17,GOFFS ROAD ,1750,15100,13000,1750,15100,13000
2020,8,40,SBD,115.199,MOUNTAIN SPRINGS ROAD ,1750,15100,13000,1700,14900,12800
2020,8,40,SBD,119.975,WATER ROAD ,1700,14900,12800,1700,14900,12800
2020,8,40,SBD,132.739,JCT. RTE. 95 NORTH,1700,14900,12800,1800,20300,17500
2020,8,40,SBD,139.117,PARK ROAD,1800,20300,17500,1500,16700,14400
2020,8,40,SBD,141.017,RIVER ROAD ,1500,16700,14400,1550,17100,14700
2020,8,40,SBD,142.37,"NEEDLES, J ST ",1550,17100,14700,1850,20900,18000
2020,8,40,SBD,143.764,JCT. RTE. 95 SOUTH,1850,20900,18000,1500,16700,14400
2020,8,40,SBD,148.198,FIVE MILE ROAD,1500,16700,14400,1550,17300,14900
2020,8,40,SBD,153.315,PARK MOABI ROAD ,1550,17300,14900,1550,17300,14900
2020,5,41,SLO,14.52,"ATASCADERO, SANTA ROSA ROAD",1200,10000,7400,1200,7700,6900
2020,5,41,SLO,15.894,"ATASCADERO, JCT. RTE. 101",1300,16300,10000,1500,13600,12000
2020,5,41,SLO,15.96,EL CAMINO REAL,1000,10400,9000,580,8500,7000
2020,5,41,SLO,7.234,CERRO ALTO ROAD,1150,8900,7900,1450,11000,8000
2020,5,41,SLO,27.975,JCT. RTE. 229 SOUTH (TO CRESTON),150,2450,2000,190,3200,2300
2020,5,41,SLO,41.159,MC MILLAN CANYON ROAD,130,1100,810,100,1250,920
2020,5,41,SLO,42.172,JCT. RTE. 46,190,1700,1250,980,10500,7900
2020,6,41,KIN,16.275,JCT. RTE. 5,1150,9500,7800,2800,26000,21000
2020,6,41,KIN,16.72,BERNARD DR,2800,26000,21000,1050,10000,7700
2020,6,41,KIN,20.08,QUAIL AVE,1100,10300,8400,1100,10300,8400
2020,6,41,KIN,28.429,NEVADA AVE/COALINGA ROAD,1100,10300,8400,1050,10600,8700
2020,6,41,KIN,8.098,"REEF CITY, JCT. RTE. 33",1200,9500,8400,1150,9500,8000
2020,6,41,KIN,37.792,JACKSON AVE,1100,13000,10900,1100,12900,10800
2020,6,41,KIN,39.962,JCT RTE 198,1100,12900,10800,1700,19900,17500
2020,6,41,KIN,40.95,BUSH ST,1700,19900,17500,1450,17100,15300
2020,6,41,KIN,42.148,HANFORD-ARMONA ROAD,1450,17100,15300,1650,19300,17500
2020,6,41,KIN,44.153,GRANGEVILLE BLVD,1650,19300,17500,1600,18000,17000
2020,6,41,FRE,2.03,MOUNT WHITNEY AVE,1450,17500,15800,1500,17700,16100
2020,6,41,FRE,6.069,ELKHORN AVE,1500,17700,16100,1550,18100,16600
2020,6,41,FRE,10.108,MOUNTAIN VIEW AVE,1550,18100,16400,1900,22400,20200
2020,6,41,FRE,8.107,CONEJO AVE,1600,18100,16900,1550,18100,16400
2020,6,41,FRE,14.101,MANNING AVE,1950,22900,20700,2050,23800,22000
2020,6,41,FRE,16.1,ADAMS AVE,2050,23800,22000,2050,23800,22000
2020,6,41,FRE,19.113,CENTRAL AVE,2600,30000,27500,2850,32500,30500
2020,6,41,FRE,20.084,NORTH AVE,2850,32500,30500,3700,40000,36500
2020,6,41,FRE,21.113,"FRESNO, EAST JENSEN AVE",3700,40000,36500,4700,50000,46500
2020,6,41,FRE,21.859,JCT RTE 99,4700,50000,46500,9100,103000,90000
2020,6,41,FRE,22.798,"FRESNO, M ST",9100,103000,90000,10800,122000,103000
2020,6,41,FRE,23.736,"FRESNO, DIVISADERO ST",10800,122000,103000,13000,142000,125000
2020,6,41,FRE,24.527,"FRESNO, JCT. RTE. 180S",13000,142000,125000,15900,163000,143000
2020,6,41,FRE,25.266,"FRESNO, MC KINLEY AVE",15900,163000,143000,15300,157000,140000
2020,6,41,FRE,26.461,"FRESNO, SHIELDS AVE",15200,157000,139000,14400,151000,133000
2020,6,41,FRE,27.471,"FRESNO, ASHLAN AVE",14400,151000,133000,13800,146000,132000
2020,6,41,FRE,28.469,"FRESNO, SHAW AVE",13800,146000,132000,12900,132000,124000
2020,6,41,FRE,29.463,"FRESNO, BULLARD AVE",12900,132000,124000,11500,115000,109000
2020,6,41,FRE,30.447,"FRESNO, HERNDON AVE",11500,115000,109000,7300,85000,72000
2020,6,41,FRE,31.683,"FRESNO, FRIANT ROAD",7300,85000,72000,5200,54000,47500
2020,6,41,MAD,17.91,COUNTY ROAD 200,1250,15400,12500,1050,13700,10500
2020,6,41,MAD,25,ROAD 417 (RIGHT),900,11100,8900,880,10800,8700
2020,6,41,MAD,3.23,AVE 12,2900,34000,29000,1750,21200,18200
2020,6,41,MAD,35.48,JCT. RTE. 49 NORTH,1200,14600,11800,1700,19100,15300
2020,6,41,MAD,35.77,"OAKHURST, ROAD 426",1700,22400,15300,1100,11300,7900
2020,6,41,MAD,38.889,"YOSEMITE FORKS, BASS LAKE ROAD",1100,11200,7900,660,6900,4500
2020,6,41,MAD,9.25,JCT. RTE. 145 W,1350,15700,13600,1550,18800,15800
2020,6,41,MAD,0.639,MARIPOSA/MADERA COUNTY LINE,350,3150,2150,350,3150,2150
2020,6,41,MPA,1.841,MARIPOSA/MADERA COUNTY LINE,350,3150,2150,350,3150,2150
2020,6,43,KER,1.9,JCT. RTE. 5,710,7400,5700,1150,9700,9300
2020,6,43,KER,12.19,SEVENTH STANDARD ROAD,780,6800,6300,450,4250,3800
2020,6,43,KER,15.89,CENTRAL VALLEY HIGHWAY,450,4250,3800,1150,10700,9800
2020,6,43,KER,16.55,"SHAFTER, EAST LERDO HIGHWAY",1150,10700,9800,1400,13100,12100
2020,6,43,KER,16.86,"SHAFTER, CENTRAL AVE",1400,13100,12100,1400,13200,12100
2020,6,43,KER,17.17,"SHAFTER, SHAFTER AVE",1300,12000,10900,1650,15400,14300
2020,6,43,KER,17.95,FRESNO AVE,1650,15400,14300,1350,12400,12000
2020,6,43,KER,8.112,JCT. RTE. 58 EAST,650,5600,5300,1050,9200,8400
2020,6,43,KER,9.162,JCT. RTE. 58 W,1050,9200,8400,680,5800,5500
2020,6,43,KER,21.289,WASCO AVE,1300,12100,11500,1250,11700,11200
2020,6,43,KER,24.124,"WASCO, POSO AVE",1150,10600,10100,790,7500,7000
2020,6,43,KER,25.125,JCT. RTE. 46,650,6900,6500,470,4550,4150
2020,6,43,KER,33.47,POND ROAD,450,4250,4000,380,3600,3350
2020,6,43,KER,36.67,"KERNELL, GARCES HIGHWAY",350,3100,3000,320,2850,2750
2020,6,43,TUL,7.76,AVE 56,320,2850,2750,330,2950,2850
2020,6,43,TUL,22.133,"CORCORAN, RAILROAD DR",490,4300,4100,600,4750,4500
2020,6,43,KIN,1.456,JCT. RTE. 137,610,4950,4600,370,3250,3316
2020,6,43,KIN,3.18,NORTH END CORCORAN BYPASS,370,3250,3000,730,7300,7000
2020,6,43,KIN,10.359,KANSAS AVE,700,7000,6700,600,6200,5700
2020,6,43,KIN,16.391,HOUSTON AVE,740,7500,7100,780,8100,7500
2020,6,43,KIN,18.238,JCT. RTE. 198,800,9000,7700,1200,12900,11400
2020,6,43,KIN,18.429,LACEY BLVD,1200,12900,11400,1150,12200,11000
2020,6,43,KIN,19.431,GRANGEVILLE BLVD,1150,12200,11000,820,8900,8000
2020,6,43,KIN,22.272,10TH AVE,540,6000,5300,1100,11700,10600
2020,6,43,KIN,24.47,EXCELSIOR AVE,1200,13000,12000,1250,13300,12200
2020,6,43,FRE,8.34,NEBRASKA AVE,1300,13500,12900,1550,15900,15200
2020,2,44,SHA,0.168,"REDDING, MARKET/TEHAMA STS, JCT RTE 273 SOUTH",1550,15900,15100,1250,13200,12400
2020,2,44,SHA,0.313,"REDDING, ON SHASTA ST AT LIBERTY ST",2250,21700,19200,2250,21700,19200
2020,2,44,SHA,0.384,"REDDING, ON TEHAMA ST AT LIBERTY ST",2250,21700,19000,2250,21700,19000
2020,2,44,SHA,0.072,"REDDING, EUREKA WAY/ PINE ST",1250,11700,11400,1500,13400,11700
2020,2,44,SHA,0.169,"REDDING, PINE/SHASTA STS, JCT. RTE. 273 SOUTH",1500,13400,11700,2100,18600,16300
2020,2,44,SHA,0.852,"REDDING, BUTTE ST",4100,44000,38500,5500,58000,50000
2020,2,44,SHA,0,"REDDING, JCT. RTE. 5",5500,58000,50000,5100,54000,46500
2020,2,44,SHA,0.134,HILLTOP DR,5100,54000,46500,3750,39500,33500
2020,2,44,SHA,1.239,"REDDING, VICTOR AVE",3750,39500,33500,3650,38500,32500
2020,2,44,SHA,2.131,SHASTA VIEW DR,3650,38500,32500,2450,24400,21000
2020,2,44,SHA,3.627,AIRPORT ROAD,2450,24400,21000,1750,16400,14400
2020,2,44,SHA,7,DESCHUTES ROAD,1650,16600,14100,840,9300,8300
2020,2,44,SHA,10.77,MILLVILLE PLAINS,740,8300,7500,510,3600,3300
2020,2,44,SHA,19.01,DERSCH ROAD,380,4450,3750,480,5400,4600
2020,2,44,SHA,27.83,SHINGLETOWN,620,6100,4550,510,5300,3950
2020,2,44,SHA,42.818,VIOLA,240,2500,1900,310,2000,1450
2020,2,44,SHA,49.353,LASSEN VOLCANIC NATIONAL PARK,310,2000,1450,260,2150,1450
2020,2,44,SHA,62.685,JCT. RTE. 89 NORTHW,340,1950,1250,260,2150,1400
2020,2,44,LAS,19.29,COUNTY ROAD A 21,310,2650,1800,250,2300,1550
2020,3,45,YOL,0.27,COUNTY ROAD 108,160,1500,1100,160,1250,810
2020,3,45,YOL,5.8,COUNTY ROAD P98 A,160,1300,810,150,1050,890
2020,3,45,COL,7.365,TULE ROAD,150,1050,890,150,1100,940
2020,3,45,COL,12.867,GRIMES-ARBUCKLE ROAD,150,1150,990,180,1400,1200
2020,3,45,COL,18.469,SYCAMORE CUTOFF ROAD,180,1400,1200,130,970,830
2020,3,45,COL,19.85,JCT. RTE. 20,130,970,830,650,7500,6900
2020,3,45,COL,20.08,"COLUSA, LURLINE AVE",650,7500,6900,700,7700,7300
2020,3,45,COL,24.53,MAXWELL COLUSA ROAD,380,3750,3500,220,2350,2100
2020,3,45,COL,32.06,COUNTY ROAD P29,220,2350,2100,220,2350,2150
2020,3,45,GLE,3.059,JCT. RTE. 162 EAST,240,2500,2300,200,1750,1600
2020,3,45,GLE,7.527,JCT. RTE. 162 W,220,2350,1900,320,3000,2750
2020,3,45,GLE,11.866,COUNTY ROAD P39,290,2750,2550,220,2300,2150
2020,3,45,GLE,17.191,COUNTY ROAD 29 (MICHAEL ROAD),220,2300,2150,270,2600,2400
2020,3,45,GLE,20.591,COUNTY ROAD 24,270,2600,2400,300,2600,2450
2020,3,45,GLE,22.68,"HAMILTON CITY, W FIRST ST",300,2600,2500,310,2950,2600
2020,5,46,SLO,2.372,GREEN VALLEY ROAD,490,5000,4100,500,5000,4100
2020,5,46,SLO,11.471,CYPRESS MOUNTAIN DR,600,6100,5000,610,6300,5100
2020,5,46,SLO,12.664,DOVER CYN RD,640,6600,5300,640,6600,5300
2020,5,46,SLO,15.529,YORK MOUNTAIN ROAD,660,6800,5500,670,7000,5600
2020,5,46,SLO,17.398,VINEYARD DR,710,7300,5900,710,7300,5900
2020,5,46,SLO,21.969,SOUTH JCT. RTE. 101,970,9000,8100,3250,33000,26000
2020,5,46,SLO,32.145,PASO ROBLES AIRPORT ROAD,3250,33000,27000,2750,27000,25500
2020,5,46,SLO,45.48,MC MILLAN CANYON ROAD,2200,20500,16500,2300,21200,18000
2020,5,46,SLO,54.038,CHOLAME,2100,20000,17000,2100,19300,16500
2020,5,46,SLO,55.106,JCT. RTE. 41 NORTHEAST,1550,16000,15000,1050,8300,7700
2020,6,46,KER,7.33,"KECKS CORNER, COALINGA ROAD",890,8300,7000,780,7600,6100
2020,6,46,KER,20.543,"BLACKWELLS CORNER, JCT. RTE. 33",780,7600,6100,1000,8700,7900
2020,6,46,KER,27.48,BROWN MATERIAL ROAD,810,8700,7900,1100,12300,10900
2020,6,46,KER,32.18,WARREN DR,1150,11700,11200,1150,12300,11400
2020,6,46,KER,32.533,JCT. RTE. 5,1150,12200,11100,540,6300,6200
2020,6,46,KER,32.722,BUFORD ST,540,6000,5600,540,6000,5600
2020,6,46,KER,36.84,CORCORAN ROAD,540,6000,5600,520,6100,5400
2020,6,46,KER,43.02,ROWLEE ROAD,620,7500,6500,800,9300,8300
2020,6,46,KER,50.02,"WASCO, PALM AVE",1500,17100,15900,1600,18100,16800
2020,6,46,KER,50.904,"WASCO, JCT. RTE. 43 SOUTH",1150,10200,9700,1100,10200,8800
2020,6,46,KER,51.215,"WASCO, JCT. RTE. 43 NORTH",1100,10200,8800,1200,10700,9500
2020,6,46,KER,54.09,SMITH AVE,1200,10600,9400,1050,9000,8100
2020,7,47,LA,0,"LOS ANGELES, JCT. RTE. 110",3750,42500,37500,5100,58000,51000
2020,7,47,LA,0.43,"LOS ANGELES, HARBOR BLVD",5100,58000,51000,5100,58000,51000
2020,7,47,LA,3.576,"LONG BEACH, NEW DOCK ST",1350,15100,13300,1650,18500,16300
2020,7,47,LA,3.88,"LONG BEACH, HEIM LIFT BRIDGE",1650,18500,16300,1650,18500,16300
2020,7,47,LA,4.565,"LOS ANGELES, JCT. RTE. 103",1650,18500,16300,1650,18500,16300
2020,6,49,MAD,4.494,COUNTY ROAD 600 (ROAD TO RAYMOND),610,7100,6300,550,6500,5800
2020,6,49,MAD,5.53,COUNTY ROAD 628 (ROAD TO CEDARBROOK),550,6500,5800,470,5600,4950
2020,6,49,MAD,8.235,COUNTY ROAD 601,380,4500,4000,400,4350,3700
2020,10,49,MPA,6.099,TRIANGLE RD RT,430,4200,3800,430,3800,3500
2020,10,49,MPA,12.549,BOOTJACK ROAD,870,6400,5700,700,5100,4500
2020,10,49,MPA,9.737,WOODLAND/HIRSCH ROADS,480,4700,4250,510,4950,4500
2020,10,49,MPA,16.7,"MORMON BAR, BEN HUR ROAD",880,6500,5800,1150,9000,8250
2020,10,49,MPA,18.51,"MARIPOSA, JCT. RTE. 140",1200,10000,8500,780,6900,6300
2020,10,49,MPA,18.61,JOE HOWARD ROAD,780,7600,5100,660,8700,4650
2020,10,49,MPA,20.51,WHITLOCK RD RT,330,3200,2700,340,3350,2300
2020,10,49,MPA,22.99,"MOUNT BULLION, CATHAY WAY",240,1900,1500,190,1150,1100
2020,10,49,MPA,29.45,"BEAR VALLEY, BEAR VALLEY ROAD",120,870,860,130,770,510
2020,10,49,MPA,44.67,"COULTERVILLE, JCT. RTE. 132 W",170,1200,690,90,840,670
2020,10,49,TUO,8.779,JCT. RTE. 120,130,1050,850,160,1900,1100
2020,10,49,TUO,10.124,SIMMS RD,160,1900,1100,260,2500,1400
2020,10,49,TUO,11.587,SOUTH JCT. RTE. 108,240,2650,2500,1500,18500,16900
2020,10,49,TUO,14.34,"JAMESTOWN, SOUTH JUNCTION MAIN ST",1550,19200,15600,2150,18500,15600
2020,10,49,TUO,14.742,RAWHIDE ROAD/HUMBUG ST,2150,18500,16900,2300,18700,18500
2020,10,49,TUO,16.48,"SONORA, EAST JCT. RTE. 108",1950,22500,19600,740,7700,6350
2020,10,49,TUO,17.35,"SONORA, FAIRVIEW LANE",1850,20600,17600,1000,11500,10700
2020,10,49,TUO,17.481,"SONORA, SOUTHGATE DR",1000,11500,10700,1000,11500,10900
2020,10,49,TUO,17.965,"SONORA, JCT. RTE. 108U",1250,12600,11500,1700,19300,18300
2020,10,49,TUO,18.22,"SONORA, DODGE ST",1700,19600,18500,1950,19800,19400
2020,10,49,TUO,18.49,"SONORA, WASHINGTON ST/ SHAWS FLAT ROAD",1600,16500,16100,1650,17700,15400
2020,10,49,TUO,20.4,COLUMBIA WYE,1350,15200,13300,570,5100,4800
2020,10,49,TUO,23.709,RAWHIDE ROAD,510,5000,3600,460,6000,5400
2020,10,49,TUO,24.81,TUTTLETOWN,460,4800,4700,590,4400,4050
2020,10,49,CAL,6.52,"ANGELS CAMP, SOUTH CITY LIMITS",620,6500,5550,830,6900,6500
2020,10,49,CAL,6.66,"ANGELS CAMP, CENTENNIAL RD",830,6900,6500,660,8900,7000
2020,10,49,CAL,7.21,"ANGELS CAMP, SOUTH JCT. RTE. 4",840,10900,9300,1300,7100,6000
2020,10,49,CAL,8.33,MURPHYS GRADE ROAD,1350,6800,5800,1650,6700,5650
2020,10,49,CAL,8.667,NORTH JCT. RTE. 4,1200,10900,9600,990,9200,8200
2020,10,49,CAL,9.42,"NORTH ANGELS CAMP, COPELLO DR",810,8100,7700,720,7500,7100
2020,10,49,CAL,14.2,FRICOT ROAD,780,7500,6800,700,6900,6600
2020,10,49,CAL,18.794,MOUNTAIN RANCH ROAD,770,10900,6700,1100,11600,9100
2020,10,49,CAL,19.412,"SAN ANDREAS, MAIN ST",1100,11700,11100,1050,11500,10900
2020,10,49,CAL,20.496,JCT. RTE. 12 W,1050,10800,9300,680,7000,5900
2020,10,49,CAL,22.21,GOLD STRIKE ROAD,650,7100,6100,600,5900,5500
2020,10,49,CAL,27.614,"MOKELUMNE HILL, JCT. RTE. 26",580,5700,5250,680,7100,6600
2020,10,49,CAL,28.06,CAMPO SECO RD/STOCKTON HILL RD,560,6500,6300,560,6500,6300
2020,10,49,AMA,2.801,"JACKSON, SCOTTSVILLE BLVD",760,7800,7500,800,8900,8700
2020,10,49,AMA,3.12,"JACKSON, BROADWAY AND FULLER LANE",810,8800,8600,810,7000,6400
2020,10,49,AMA,3.62,"JACKSON, FRENCH BAR RD",1350,14300,8300,1400,14800,7300
2020,10,49,AMA,4.029,"JACKSON, SOUTH JCT. RTE. 88",2050,8300,7800,2150,7600,7400
2020,10,49,AMA,4.32,"JACKSON, MAIN/MATTLEY STS",1850,20900,18700,1700,19300,17200
2020,10,49,AMA,5.934,"MARTELL, NORTH JCT. RTE. 88 W",1800,19200,19000,1250,11700,11600
2020,10,49,AMA,6.099,JACKSON GATE ROAD,1700,20000,19400,1800,20900,17900
2020,10,49,AMA,6.98,"SUTER CREEK, JCT. RTE. 104 W",1800,20000,17800,1600,15000,14800
2020,10,49,AMA,14.723,"CENTRAL HOUSE, JCT. RTE. 16 W",1050,11600,11150,740,7500,6900
2020,10,49,AMA,16.53,"PLYMOUTH, BUSH ST",1100,8200,7700,900,8200,7700
2020,10,49,AMA,17.22,"PLYMOUTH, MAIN ST/ FIDDLETOWN ROAD",700,8200,7700,250,7300,5200
2020,10,49,AMA,17.4,HALKS VIEW RD,250,2650,2500,220,2200,2100
2020,3,49,ED,1.65,"NASHVILLE, SOUTH",260,2400,2250,270,2450,2250
2020,3,49,ED,11.239,MISSOURI FLAT ROAD,1600,14600,13800,1500,16100,15300
2020,3,49,ED,11.859,"DIAMOND SPRINGS, PLEASANT VALLEY ROAD",1500,16100,15300,570,6600,6300
2020,3,49,ED,8.352,CHINA HILL ROAD,460,4150,3900,700,6500,6100
2020,3,49,ED,9.494,"EL DORADO, UNION MINE ROAD",700,6500,6100,780,7600,7100
2020,3,49,ED,9.641,"EL DORADO, PLEASANT VALLEY ROAD",780,7600,7100,1100,10400,9800
2020,3,49,ED,14.463,"PLACERVILLE, FISKE ROAD",810,9100,8600,810,9100,8600
2020,3,49,ED,14.597,"PLACERVILLE, PACIFIC ST/RTE 49 LEFT TURN",920,9300,8800,1250,12500,11200
2020,3,49,ED,14.708,"PLACERVILLE, PACIFIC ST AT MAIN ST",1250,12500,11200,1250,13600,12200
2020,3,49,ED,14.891,"PLACERVILLE, JCT. RTE. 50",950,12000,10900,860,8400,7800
2020,3,49,ED,15.685,JCT. RTE. 193 NORTH,710,6700,5900,590,6100,5400
2020,3,49,ED,16.44,DIANA ST,460,4750,4250,410,4500,4000
2020,3,49,ED,19.42,GOLD HILL ROAD,270,3100,2750,270,3000,2600
2020,3,49,ED,22.865,"COLOMA, JCT. RTE. 153 W",270,3000,2600,510,5700,4850
2020,3,49,ED,24.48,MARSHALL GRADE ROAD (TO GEORGETOWN),680,7500,6300,450,4350,3750
2020,3,49,ED,28.19,HASTINGS CREEK BRIDGE,380,3650,3250,380,3650,3250
2020,3,49,ED,34.466,"COOL, JCT. RTE. 193 EAST",420,3950,3550,870,9500,8800
2020,3,49,PLA,2.36,"AUBURN, BORLAND AVE",1000,13000,9900,1350,14800,13400
2020,3,49,PLA,3.208,"AUBURN, JCT. RTE. 80",1100,10700,8500,2750,30000,29500
2020,3,49,PLA,3.78,"AUBURN, PALM AVE",2850,34500,33000,2750,35500,33500
2020,3,49,PLA,5.21,LUTHER ROAD,3050,37000,35500,3400,42000,39500
2020,3,49,PLA,5.86,ATWOOD ROAD,3350,40000,37500,3450,40500,38000
2020,3,49,PLA,5.99,COTTAGE DR,3450,40500,38000,3450,40500,38000
2020,3,49,PLA,6.38,"AUBURN, BELL ROAD",3150,38500,37500,2850,35500,34000
2020,3,49,PLA,7.427,DRY CREEK ROAD,2850,33500,32500,2850,32500,31500
2020,3,49,PLA,8.973,LORENSEN RD,2850,31000,30500,2900,32000,28500
