year,DISTRICT,RTE,CNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2019,7,2,LA,23.438,"LA CANADA-FLINTRIDGE, FOOTHILL BOULEVARD",1500,15900,14500,1600,17300,15400
2019,7,2,LA,24.463,EAST JCT. RTE. 210,1600,17300,15400,1600,17300,15400
2019,7,2,LA,25.35,VISTA DEL VALLE ROAD,860,9300,8200,790,7900,6900
2019,7,2,LA,26.99,ANGELES FOREST BOUNDARY,460,4000,3500,460,4000,3500
2019,7,2,LA,28.576,SLIDE CANYON BRIDGE,580,5100,4400,580,5100,4400
2019,7,2,LA,33.8,ANGELES FOREST HIGHWAY,410,3600,3100,110,860,750
2019,7,2,LA,38.37,MOUNT WILSON ROAD,110,860,750,60,430,370
2019,7,2,LA,50.61,"ENTRANCE, UPPER CHILAO RECREATION AREA",70,450,390,70,440,380
2019,7,2,LA,58.09,BUCKHORN RANGER STATION,40,260,230,40,260,230
2019,7,2,LA,64.085,"ISLIP SADDLE, JCT. RTE. 39 SOUTH (CLOSED)",40,250,220,40,250,220
2019,7,2,LA,77.39,BLUE RIDGE ROAD,40,250,220,70,440,390
2019,7,2,LA,79.881,BIG PINES HIGHWAY,70,440,390,280,1850,1600
2019,8,2,SBD,1.73,"WRIGHTWOOD, LONE PINE ROAD",780,8000,7300,800,8200,7500
2019,2,3,TRI,6.22,MORGAN HILL ROAD,140,1850,1450,290,2600,2400
2019,2,3,TRI,7.2,HAYFORK,290,2600,2400,290,2600,2400
2019,2,3,TRI,30.89,"WEAVERVILLE, NORTH JCT. RTE. 299",160,1900,1750,400,3600,3450
2019,2,3,TRI,31.94,TOM BELL ROAD,290,2500,2350,240,2450,2350
2019,2,3,TRI,37.9,RUSH CREEK ROAD,130,1650,1250,110,1050,790
2019,2,3,TRI,59.64,TRINITY CENTER STATE HIGHWAY MAINTENANCE STATION,50,790,540,50,790,540
2019,2,3,TRI,67.894,COFFEE CREEK RD,50,790,540,100,480,330
2019,2,3,TRI,79.501,U. S. FOREST SERVICE ROAD,40,190,140,40,180,130
2019,2,3,SIS,6.955,GAZELLE ROAD,40,180,130,50,310,220
2019,2,3,SIS,8.8,CALLAHAN,50,310,220,60,490,350
2019,2,3,SIS,21,"ETNA, MAIN STREET",140,1700,1200,200,2050,1450
2019,2,3,SIS,21.472,COLLIER WAY,200,2050,1500,240,2400,2200
2019,2,3,SIS,32.2,"FORT JONES, SCOTT RIVER ROAD",300,3000,2800,420,4150,3850
2019,2,3,SIS,38.258,MOFFETT CREEK ROAD,290,3100,2650,300,3300,2950
2019,2,3,SIS,44.67,FOREST MOUNTAIN RANCH,300,3300,2950,300,3300,2950
2019,2,3,SIS,47.264,"YREKA, MOONLIT OAKS AVENUE",1600,15700,14700,1200,7100,6600
2019,2,3,SIS,48.164,"YREKA, OBERLIN ROAD",1100,10900,10200,940,8500,6500
2019,2,3,SIS,49.207,"YREKA, CENTER STREET",900,9000,8900,870,9000,8100
2019,2,3,SIS,49.871,"YREKA, JCT. RTE. 263 NORTH",480,4650,4500,520,5900,5600
2019,2,3,SIS,48.955,"YREKA, AGER ROAD",330,3350,3250,260,2350,2200
2019,2,3,SIS,49.454,"YREKA, PHILIPE LANE",260,2350,2300,220,2200,2000
2019,2,3,SIS,53.22,"MONTAGUE, GRENADA ROAD",160,1550,1450,350,3300,3100
2019,4,4,CC,0.778,"HERCULES, WILLOW AVENUE",4300,47500,45800,4400,49500,47800
2019,4,4,CC,5.168,MC EWEN ROAD,5000,57000,53800,5000,57000,53800
2019,4,4,CC,8.549,"MARTINEZ, ALHAMBRA BOULEVARD",5000,57000,53800,6200,71000,66700
2019,4,4,CC,9.185,"MARTINEZ, PINE STREET",6200,71000,66700,6900,79000,74700
2019,4,4,CC,10.33,"MARTINEZ, MORELLO AVENUE",6900,79000,74700,6400,73000,69700
2019,4,4,CC,11.126,MILANO WAY,6900,79000,74700,6400,73000,69700
2019,4,4,CC,11.4,PACHECO BLVD,6400,73000,69700,5800,65000,62700
2019,4,4,CC,12.667,JCT. RTE. 680,5800,65000,62700,7100,85000,82600
2019,4,4,CC,13.65,SOLANO WAY,7100,85000,82600,7500,88000,85600
2019,4,4,CC,14.668,"CONCORD, JCT. RTE. 242",7500,88000,85600,12600,159000,155300
2019,4,4,CC,15.424,"CONCORD, PORT CHICAGO HIGHWAY WEST",12600,159000,155300,9300,126000,122400
2019,4,4,CC,16.834,WILLOW PASS ROAD (WEST),9300,126000,122400,11600,164000,159200
2019,4,4,CC,18.83,WILLOW PASS RD (EAST)/SAN MARCO BLVD,11600,164000,159200,9500,139000,134400
2019,4,4,CC,20.102,BAILEY ROAD,9500,139000,134400,10700,157000,150300
2019,4,4,CC,23.049,"PITTSBURG, RAILROAD AVENUE",10700,157000,150300,10500,154000,147300
2019,4,4,CC,24.321,"PITTSBURG, LOVERIDGE ROAD",10500,154000,147300,10200,151000,144300
2019,4,4,CC,26.007,"ANTIOCH, SOMERSVILLE ROAD",10200,151000,144300,11300,167000,159200
2019,4,4,CC,26.939,"ANTIOCH, CONTRA LOMA BOULEVARD",13000,167000,159200,10600,156000,149300
2019,4,4,CC,27.294,"ANTIOCH, G STREET",11300,167000,159200,10600,156000,149300
2019,4,4,CC,27.79,"ANTIOCH, A STREET/LONETREE",10600,156000,149300,8800,130000,124400
2019,4,4,CC,28.94,"ANTIOCH, HILLCREST AVENUE",8800,130000,124400,8200,116000,109500
2019,4,4,CC,30.439,JCT. RTE. 160,8200,116000,109500,6800,96000,90600
2019,4,4,CC,31.368,LAUREL ROAD,6800,96000,90600,5700,80000,75700
2019,4,4,CC,32.937,LONE TREE WAY,5700,80000,75700,5300,70000,66700
2019,4,4,CC,34.253,SAND CREEK RD,5300,70000,66700,4300,55000,52800
2019,4,4,CC,35.598,BALFOUR ROAD,4300,55000,52800,2700,33000,31800
2019,4,4,CC,38.049,MARSH CREEK/VASCO RD,2700,33000,31800,1700,18900,18200
2019,4,4,CC,41.96,MARSH CREEK ROAD,1700,18900,18200,2700,31000,29700
2019,4,4,CC,44.367,BYRON HIGHWAY,2700,31000,29700,2700,27000,25700
2019,4,4,CC,46.46,DISCOVERY BAY BOULEVARD,2700,27000,25700,1300,11900,11300
2019,10,4,SJ,10.49,INLAND DRIVE,1450,16800,14100,1550,18000,15200
2019,10,4,SJ,11.672,MAYBECK ROAD,1600,18500,15700,1600,18500,15700
2019,10,4,SJ,14.023,ROBERTS ISLAND ROAD,1750,17300,16400,1850,20400,17400
2019,10,4,SJ,15.09,FRESNO AVENUE,2750,21000,18700,1900,20500,17400
2019,10,4,SJ,15.8,NAVY DRIVE/STOCKTON STREET,2450,22600,20100,2600,23800,21200
2019,10,4,SJ,16.059,"STOCKTON, NORTH JCT RTE 5",1850,19400,17100,8200,102000,98000
2019,10,4,SJ,17.052,STANISLAUS STREET,8300,104000,99000,10400,131000,125000
2019,10,4,SJ,17.706,"STOCKTON, WILSON WAY",10400,131000,125000,10300,107000,106000
2019,10,4,SJ,18.773,"STOCKTON, FILBERT STREET",10300,113000,112000,9700,105000,104900
2019,10,4,SJ,19.986,SOUTH JCT. RTE. 99,9700,105000,104900,1050,11600,9380
2019,10,4,SJ,20.69,WALKER LANE,1100,8100,6900,720,5200,4500
2019,10,4,SJ,24.87,JACKTONE ROAD,750,7500,6100,780,7600,6200
2019,10,4,SJ,33.1,FARMINGTON/ESCALON-BELLOTA RD,900,6800,5000,820,7600,6000
2019,10,4,SJ,34.14,SONORA ROAD (TO VALLEY HOME),1250,6100,4250,1050,12700,3850
2019,10,4,STA,4.54,MILTON ROAD,1250,11000,4700,1000,8800,5300
2019,10,4,CAL,7.323,HODSON ROAD/REEDS TURNPIKE,1050,9100,5400,790,7600,4350
2019,10,4,CAL,8.143,O' BYRNES FERRY ROAD,810,7900,4450,680,4150,4000
2019,10,4,CAL,26.22,VALLECITO,500,9500,7900,860,9700,7800
2019,10,4,CAL,29.62,BIG TREES/TOMBELL ROADS,890,8200,7000,810,8300,6800
2019,10,4,CAL,37.35,"AVERY, MORAN ROAD WEST JUNCTION",850,9300,7500,820,8400,6700
2019,10,4,CAL,41.52,WHITE PINES ROAD,900,9300,7400,930,8500,6800
2019,10,4,CAL,42.62,MORAN ROAD EAST JUNCTION,900,7600,6000,690,4500,3250
2019,10,4,CAL,44.497,BIG TREES STATE PARK,690,4500,2700,680,3900,2550
2019,10,4,CAL,47.14,DORRINGTON,800,4450,2750,470,2500,1650
2019,10,4,CAL,49.57,MEKO DRIVE,360,2500,1400,380,2600,1500
2019,10,4,CAL,62.84,BIG MEADOWS,450,1950,1100,380,2100,1000
2019,10,4,ALP,2.896,MOUNT REBA ROAD,290,1900,1250,270,1600,1200
2019,10,4,ALP,3.89,LAKE ALPINE,270,1600,1200,220,1250,950
2019,10,4,ALP,18.556,EBBETTS PASS SUMMIT (ELEV. 8730 FEET),120,710,490,120,710,490
2019,11,5,SD,0.878,SOUTH JCT. RTE. 805,7600,90000,89000,4000,48500,45000
2019,11,5,SD,1.198,VIA SAN YSIDRO,3800,46500,45000,5400,65000,60000
2019,11,5,SD,2.312,"SAN DIEGO, DAIRY MART ROAD",5400,65000,60000,6600,81000,80000
2019,11,5,SD,3.1,"SAN DIEGO, JCT. RTE. 905",6600,81000,80000,9300,120000,119000
2019,11,5,SD,4.042,"SAN DIEGO, CORONADO AVENUE",9800,127000,126000,10800,143000,142000
2019,11,5,SD,4.632,JCT. RTE. 75 WEST,10800,143000,142000,12600,172000,153000
2019,11,5,SD,5.404,"SAN DIEGO, MAIN STREET",12400,157000,153000,13200,157000,155000
2019,11,5,SD,6.056,"CHULA VISTA, PALOMAR STREET",13200,157000,155000,12900,153000,151000
2019,11,5,SD,6.807,"CHULA VISTA, L STREET",12900,153000,151000,14000,165000,164000
2019,11,5,SD,7.3,"CHULA VISTA, J STREET",14000,165000,164000,14000,168000,167000
2019,11,5,SD,7.812,"CHULA VISTA, H STREET",14000,168000,167000,14200,192000,188000
2019,11,5,SD,8.562,E STREET,10100,194000,188000,12500,153000,146000
2019,11,5,SD,9.396,JCT. RTE. 54,12500,153000,146000,17900,218000,211000
2019,11,5,SD,10.042,"NATIONAL CITY, 24TH STREET",17900,218000,211000,17800,216000,210000
2019,11,5,SD,10.749,"NATIONAL CITY, 9TH STREET",17800,216000,210000,16600,209000,198000
2019,11,5,SD,11.129,8TH STREET,16600,209000,198000,16100,220000,208000
2019,11,5,SD,11.66,"SAN DIEGO, DIVISION/MAIN STREETS",16100,218000,208000,17600,216000,215000
2019,11,5,SD,12.647,JCT. RTE. 15 NORTH,17600,216000,215000,12900,177000,166000
2019,11,5,SD,13.386,"SAN DIEGO, 28TH STREET",12900,179000,166000,13200,176000,170000
2019,11,5,SD,14.077,"SAN DIEGO, JCT. RTE. 75 SOUTH",13200,176000,170000,13400,179000,172000
2019,11,5,SD,14.74,J STREET,13400,179000,172000,14500,189000,178000
2019,11,5,SD,15.036,"SAN DIEGO, JCT. RTE. 94",14500,189000,178000,17700,245000,229000
2019,11,5,SD,15.405,"SAN DIEGO, PERSHING DRIVE",17700,245000,229000,17700,245000,229000
2019,11,5,SD,16.069,"SAN DIEGO, JCT. RTE. 163",17700,245000,229000,17100,237000,219000
2019,11,5,SD,16.311,"SAN DIEGO, SIXTH AVENUE",17100,237000,219000,17100,237000,219000
2019,11,5,SD,16.589,"SAN DIEGO, FIRST AVENUE",17100,237000,219000,13200,186000,174000
2019,11,5,SD,16.912,"SAN DIEGO, HAWTHORN STREET",13200,186000,174000,16300,226000,207000
2019,11,5,SD,17.21,"SAN DIEGO, LAUREL STREET",16300,226000,207000,16300,226000,207000
2019,11,5,SD,17.25,"SAN DIEGO, INDIA/SASSAFRAS STREETS",16300,226000,207000,15800,218000,201000
2019,11,5,SD,17.53,PACIFIC HIGHWAY VIADUCT,15800,218000,201000,11900,161000,152000
2019,11,5,SD,17.77,"SAN DIEGO, SASSAFRAS STREET",11900,161000,152000,12000,158000,148000
2019,11,5,SD,18.283,"SAN DIEGO, WASHINGTON STREET",12000,158000,148000,15700,210000,196000
2019,11,5,SD,19.033,"SAN DIEGO, OLD TOWN AVENUE",15700,210000,196000,14000,206000,193000
2019,11,5,SD,20.056,JCT. RTE. 8,14900,207000,193000,14600,204000,191000
2019,11,5,SD,20.818,"SAN DIEGO, MISSION BAY DRIVE/SEA WORLD DRIVE",14700,204000,191000,17000,237000,223000
2019,11,5,SD,22.262,CLAIREMONT DRIVE,16900,236000,223000,17100,211000,206000
2019,11,5,SD,22.872,"SAN DIEGO, DE ANZA ROAD",17100,211000,206000,13700,169000,163000
2019,11,5,SD,23.476,"SAN DIEGO, BALBOA AVENUE",13700,169000,163000,12600,153000,147000
2019,11,5,SD,23.93,"SAN DIEGO, MISSION BAY DRIVE",12600,153000,147000,17100,219000,208000
2019,11,5,SD,25.947,JCT. RTE. 52 EAST,16900,218000,208000,14300,199000,193000
2019,11,5,SD,26.79,"SAN DIEGO, GILMAN DRIVE",14300,199000,193000,13000,183000,175000
2019,11,5,SD,28.159,"SAN DIEGO, NOBEL DRIVE",13000,183000,175000,11500,162000,153000
2019,11,5,SD,28.428,"SAN DIEGO, LA JOLLA DRIVE",11500,162000,153000,12100,169000,168000
2019,11,5,SD,29.463,"SAN DIEGO, GENESEE AVENUE",12100,169000,168000,12600,176000,175000
2019,11,5,SD,30.426,"SAN DIEGO, SORRENTO VALLEY ROAD, BEGIN RIGHT ALIGN",6300,76000,70000,6300,76000,70000
2019,11,5,SD,30.682,"SAN DIEGO, NORTH JCT. RTE. 805",6300,76000,70000,5500,74000,70000
2019,11,5,SD,30.426,"SAN DIEGO, SORRENTO VALLEY ROAD",5600,74000,67000,6300,69000,67000
2019,11,5,SD,30.682,"SAN DIEGO, NORTH JCT RTE 805",10500,134000,113000,10500,134000,113000
2019,11,5,SD,31.805,"SAN DIEGO, CARMEL MOUNTAIN ROAD",18800,279000,257000,20200,285000,257000
2019,11,5,SD,32.841,JCT RTE 56,20200,285000,257000,18600,274000,257000
2019,11,5,SD,32.901,"SAN DIEGO, CARMEL VALLEY ROAD",18600,274000,257000,20600,315000,312000
2019,11,5,SD,34.134,"SAN DIEGO, DEL MAR HEIGHTS ROAD",20600,315000,312000,18200,267000,257000
2019,11,5,SD,36.266,VIA DE LA VALLE,18200,267000,257000,7800,240000,230000
2019,11,5,SD,37.384,"SOLANA BEACH, LOMAS SANTA FE DRIVE",7800,240000,230000,16100,244000,231000
2019,11,5,SD,38.624,MANCHESTER AVENUE,16100,244000,231000,14200,216000,204000
2019,11,5,SD,39.83,BIRMINGHAM DRIVE,14200,216000,204000,14600,221000,213000
2019,11,5,SD,40.597,"ENCINITAS, SANTA FE DRIVE",14600,221000,213000,14800,224000,217000
2019,11,5,SD,41.509,ENCINITAS BOULEVARD,14400,225000,218000,15900,229000,217000
2019,11,5,SD,42.712,LEUCADIA BOULEVARD,15900,229000,217000,14500,222000,215000
2019,11,5,SD,44.071,"LEUCADIA, LA COSTA AVENUE",15900,231000,216000,14100,227000,215000
2019,11,5,SD,45.571,"CARLSBAD, POINSETTIA LANE",15600,226000,212000,15500,224000,209000
2019,11,5,SD,47.032,"CARLSBAD, PALOMAR AIRPORT ROAD",15500,224000,209000,15200,219000,215000
2019,11,5,SD,47.975,"CARLSBAD, CANNON ROAD",15200,219000,215000,14300,219000,204000
2019,11,5,SD,49.278,TAMARACK AVENUE,13800,213000,204000,14900,205000,201000
2019,11,5,SD,50.106,"CARLSBAD, CARLSBAD VILLAGE DRIVE",14900,205000,201000,14900,203000,199000
2019,11,5,SD,50.684,"CARLSBAD, LAS FLORES DRIVE",14900,203000,199000,13900,211000,202000
2019,11,5,SD,51.201,JCT. RTE. 78 EAST,13900,211000,202000,14400,219000,209000
2019,11,5,SD,51.466,"OCEANSIDE, CASSIDY STREET",14800,222000,209000,15500,218000,208000
2019,11,5,SD,51.847,"OCEANSIDE, CALIFORNIA STREET",15500,218000,208000,16000,229000,207000
2019,11,5,SD,52.298,"OCEANSIDE, OCEANSIDE BOULEVARD",16000,229000,207000,16000,220000,208000
2019,11,5,SD,53.43,MISSION AVENUE,12600,181000,172000,13300,185000,172000
2019,11,5,SD,53.932,JCT. RTE. 76,12600,188000,174000,11400,150000,145000
2019,11,5,SD,54.39,HARBOR DRIVE/VANDERGRIFT,13100,183000,171000,11500,153000,142000
2019,11,5,SD,62.078,LAS PULGAS ROAD,12000,157000,142000,11700,157000,141000
2019,11,5,SD,71.377,BASILONE ROAD,11700,157000,141000,12100,153000,148000
2019,11,5,SD,72.281,CHRISTIANITOS ROAD,12100,153000,148000,12100,153000,148000
2019,12,5,ORA,1,"SAN CLEMENTE, AVENIDA CALIFIA",11300,145700,142000,12100,152000,148000
2019,12,5,ORA,1.627,"SAN CLEMENTE, EL CAMINO REAL",12100,152000,148000,12200,165000,155700
2019,12,5,ORA,2.306,"SAN CLEMENTE, AVENIDA PRESIDIO",12200,165000,155700,12000,163000,154000
2019,12,5,ORA,2.663,"SAN CLEMENTE, AVENIDA PALIZADA",12000,163000,154000,14000,184000,173400
2019,12,5,ORA,3.393,"SAN CLEMENTE, AVENIDA PICO",14000,184000,173400,14100,190000,172200
2019,12,5,ORA,5.801,"SAN CLEMENTE, CAMINO ESTRELLA",15000,200000,181900,17000,227000,205600
2019,12,5,ORA,6.78,JCT RTE 1,17000,227000,205600,16600,211000,191200
2019,12,5,ORA,7.344,"SAN JUAN CAPISTRANO, CAMINO CAPISTRANO ON RAMP",15400,204000,192000,19000,234000,212000
2019,12,5,ORA,8.795,"SAN JUAN CAPISTRANO, SAN JUAN CREEK ROAD",19000,234000,212000,19000,237000,215000
2019,12,5,ORA,9.604,"SAN JUAN CAPISTRANO, JCT. RTE. 74",19000,237000,215000,23000,280000,253000
2019,12,5,ORA,10.91,"SAN JUAN CAPISTRANO, JUNIPERO SERRA ROAD",23000,280000,253000,24000,294000,267000
2019,12,5,ORA,12.49,JCT RTE 73,24000,294000,267000,21000,257000,234000
2019,12,5,ORA,12.943,AVERY PARKWAY,21000,258000,234000,23000,280000,255000
2019,12,5,ORA,13.776,CROWN VALLEY PARKWAY,23000,280000,255000,28000,332000,300000
2019,12,5,ORA,15.217,OSO PARKWAY,28000,332000,300000,29000,348000,316000
2019,12,5,ORA,16.528,LA PAZ ROAD,29000,348000,316000,30500,367000,333000
2019,12,5,ORA,17.472,ALICIA PARKWAY,30500,367000,333000,25500,366000,341000
2019,12,5,ORA,18.685,NIGUEL/EL TORO ROADS,29000,421000,400000,34000,454000,415000
2019,12,5,ORA,19.89,LAKE FOREST DRIVE,34000,454000,415000,30000,394000,371000
2019,12,5,ORA,21.304,JCT. RTE. 405,30000,394000,371000,23000,311000,283000
2019,12,5,ORA,22.213,"IRVINE, ALTON PARKWAY",25000,334000,305000,25000,336000,315000
2019,12,5,ORA,23.12,"IRVINE, JCT. RTE. 133",25000,336000,315000,25500,340000,309000
2019,12,5,ORA,23.942,"IRVINE, SAND CANYON AVENUE",25500,340000,309000,23100,312500,294000
2019,12,5,ORA,24.991,"IRVINE, JEFFREY ROAD",24300,329000,309000,24000,312000,290000
2019,12,5,ORA,26.583,"IRVINE, CULVER DRIVE",24000,312000,290000,28000,352000,330000
2019,12,5,ORA,27.589,JAMBOREE ROAD,28000,352000,330000,29000,378000,354000
2019,12,5,ORA,28.25,TUSTIN RANCH ROAD,29000,378000,354000,31000,403000,377000
2019,12,5,ORA,29.091,RED HILL AVENUE ,31000,403000,377000,24000,312000,292000
2019,12,5,ORA,29.616,"TUSTIN, NEWPORT AVENUE ",31000,403000,377000,25000,310000,292000
2019,12,5,ORA,30.263,"TUSTIN, JCT. RTE. 55",23300,287000,270200,20800,296000,269200
2019,12,5,ORA,30.903,"SANTA ANA, FIRST/FOURTH STREETS ",30000,430000,390000,41500,512000,465000
2019,12,5,ORA,31.759,"SANTA ANA, GRAND AVENUE ",41500,512000,465000,44000,553000,504000
2019,12,5,ORA,32.462,"SANTA ANA, SEVENTEENTH STREET ",44000,553000,504000,34000,419000,382000
2019,12,5,ORA,33.088,"SANTA ANA, MAIN STREET",34000,419000,382000,32000,379000,338000
2019,12,5,ORA,34,"SANTA ANA, JCT. RTES. 22 AND 57",36000,426000,380000,25000,368000,328300
2019,12,5,ORA,34.942,"ORANGE, CHAPMAN AVENUE",23000,337000,301000,21000,311000,279000
2019,12,5,ORA,35.19,"ANAHEIM, STATE COLLEGE BOULEVARD ",22000,336000,301000,20000,309000,279000
2019,12,5,ORA,36.258,KATELLA AVENUE,19000,288000,260000,20600,316000,285000
2019,12,5,ORA,36.606,ANAHEIM-HASTER OC,19000,288000,260000,21000,316000,285000
2019,12,5,ORA,37.4,"ANAHEIM, HARBOR BOULEVARD ",21000,316000,285000,21000,315000,284000
2019,12,5,ORA,37.641,"ANAHEIM, BALL ROAD ",21000,315000,284000,23000,339000,307000
2019,12,5,ORA,38.06,"ANAHEIM, SOUTH STREET CONNECTIONS",23000,339000,307000,23000,339000,307000
2019,12,5,ORA,38.915,LINCOLN AVENUE,23000,339000,307000,22000,322000,293000
2019,12,5,ORA,39.511,"ANAHEIM, EUCLID AVENUE ",21000,322000,293000,22000,323000,296000
2019,12,5,ORA,40.71,"ANAHEIM, BROOKHURST STREET ",22000,323000,296000,21000,315000,290000
2019,12,5,ORA,42.1,"FULLERTON, JCT. RTE. 91",10500,158000,145000,10500,124000,111000
2019,12,5,ORA,42.1,"FULLERTON, JCT. RTE. 91",10500,158000,145000,7300,122000,111000
2019,12,5,ORA,43.133,"BUENA PARK, STANTON AVENUE CONNECTIONS",16300,244000,222000,16300,244000,222000
2019,12,5,ORA,43.43,JCT. RTE. 39,14400,213000,194000,14000,208000,190000
2019,12,5,ORA,44.26,"BUENA PARK, ARTESIA AVENUE ",15500,229000,208300,13400,216000,208300
2019,12,5,ORA,44.297,ARTESIA AVENUE UC (END),13400,216000,208300,13400,216000,208300
2019,7,5,LA,1.21,"SANTA FE SPRINGS, VALLEY VIEW AVENUE ",10200,176000,171000,10100,173000,168000
2019,7,5,LA,1.684,"SANTA FE SPRINGS, ALONDRA BOULEVARD ",10100,173000,168000,10000,174000,169000
2019,7,5,LA,2.408,"NORWALK, CARMENITA ROAD ",10000,174000,169000,9900,177000,171000
2019,7,5,LA,3.637,"NORWALK, FIRESTONE BOULEVARD ",9900,177000,171000,10900,178000,175000
2019,7,5,LA,4.22,"NORWALK, NORWALK BOULEVARD/SAN ANTONIO AVE ",10900,178000,175000,11100,179000,176000
2019,7,5,LA,4.912,"NORWALK, IMPERIAL HIGHWAY ",11100,179000,176000,12200,195000,192000
2019,7,5,LA,6.848,"SANTA FE SPRINGS, JCT. RTE. 605",12200,195000,192000,14100,234000,228000
2019,7,5,LA,8.307,"DOWNEY, LAKEWOOD BOULEVARD ",14100,234000,228000,14700,239000,234000
2019,7,5,LA,8.947,"DOWNEY, PARAMOUNT BOULEVARD ",14700,239000,234000,14600,239000,233000
2019,7,5,LA,9.698,"COMMERCE, SLAUSON AVENUE ",14600,239000,233000,13600,224000,220000
2019,7,5,LA,10.876,"COMMERCE, GARFIELD AVENUE ",13600,224000,220000,13200,225000,219000
2019,7,5,LA,11.554,"COMMERCE, WASHINGTON BOULEVARD ",13200,225000,219000,13600,234000,229000
2019,7,5,LA,12.8,"COMMERCE, ATLANTIC BOULEVARD ",13600,234000,229000,13600,237000,232000
2019,7,5,LA,13.784,"COMMERCE, JCT. RTE. 710",13600,237000,232000,15300,253000,244000
2019,7,5,LA,14.251,DOWNEY ROAD ,15300,253000,244000,15600,259000,250000
2019,7,5,LA,14.8,DITMAN AVENUE ,15600,259000,250000,15300,255000,248000
2019,7,5,LA,14.944,INDIANA STREET ,15300,255000,248000,15300,256000,250000
2019,7,5,LA,16.474,"LOS ANGELES, JCT. RTE. 60",15300,256000,250000,14700,237000,234000
2019,7,5,LA,17.562,"LOS ANGELES, FOURTH STREET ",14700,237000,234000,15400,245000,241000
2019,7,5,LA,18.063,"LOS ANGELES, CESAR CHAVEZ DRIVE ",15400,245000,241000,15000,234000,228000
2019,7,5,LA,18.452,"LOS ANGELES, JCT. RTE. 10",15000,234000,228000,16500,241000,234000
2019,7,5,LA,19.196,"LOS ANGELES, MAIN STREET ",16500,241000,234000,16700,238000,230000
2019,7,5,LA,19.725,"LOS ANGELES, NORTH BROADWAY ",16700,238000,230000,15900,227000,220000
2019,7,5,LA,20.444,"LOS ANGELES, JCT. RTE. 110",15900,227000,220000,18500,299000,283000
2019,7,5,LA,21.83,"LOS ANGELES, STADIUM WAY ",18500,299000,283000,18200,296000,278000
2019,7,5,LA,22.548,"LOS ANGELES, JCT. RTE. 2",18200,296000,278000,16000,239000,233000
2019,7,5,LA,23.655,"LOS ANGELES, GLENDALE BOULEVARD ",16000,239000,233000,14900,230000,224000
2019,7,5,LA,24.33,"LOS ANGELES, LOS FELIZ BLVD/GRIFFITH PARK DRIVE ",14900,230000,224000,16400,251000,247000
2019,7,5,LA,25.781,"LOS ANGELES, COLORADO BOULEVARD EXTENSION ",16400,251000,247000,17700,262000,258000
2019,7,5,LA,27.08,"LOS ANGELES, JCT. RTE. 134",17700,262000,258000,16200,246000,237000
2019,7,5,LA,27.837,"GLENDALE, WESTERN AVENUE ",16200,246000,237000,15300,244000,230000
2019,7,5,LA,28.426,"BURBANK, ALAMEDA AVENUE ",15300,244000,230000,15000,239000,224000
2019,7,5,LA,29.16,"BURBANK, OLIVE AVENUE ",15000,239000,224000,14500,231000,215000
2019,7,5,LA,29.777,"BURBANK, BURBANK BOULEVARD ",14500,231000,215000,13800,220000,204000
2019,7,5,LA,30.61,"BURBANK, VICTORY BOULEVARD/LINCOLN STREET ",13800,220000,204000,13100,209000,192000
2019,7,5,LA,31.234,"BURBANK, BUENA VISTA STREET ",13100,209000,192000,13400,213000,194000
2019,7,5,LA,32.35,"LOS ANGELES, HOLLYWOOD WAY ",13400,213000,194000,14200,226000,205000
2019,7,5,LA,33.281,"LOS ANGELES, ROSCOE BOULEVARD ",14200,226000,205000,13500,201000,193000
2019,7,5,LA,33.678,"LOS ANGELES, SUNLAND BOULEVARD ",13500,201000,193000,13800,205000,196000
2019,7,5,LA,34.275,"LOS ANGELES, PENROSE STREET ",13800,205000,196000,13400,201000,193000
2019,7,5,LA,34.989,"LOS ANGELES, LANKERSHIM BOULEVARD ",13400,201000,193000,13300,200000,193000
2019,7,5,LA,35.942,"LOS ANGELES, SHELDON STREET/LAUREL CANYON BLVD ",13300,200000,193000,13200,200000,194000
2019,7,5,LA,36.358,"LOS ANGELES, JCT. RTE. 170",13200,200000,194000,21700,302000,292000
2019,7,5,LA,37.409,"LOS ANGELES, OSBORNE STREET ",21700,302000,292000,23200,312000,307000
2019,7,5,LA,37.957,"LOS ANGELES, TERRA BELLA STREET ",23200,312000,307000,23000,305000,299000
2019,7,5,LA,38.502,"LOS ANGELES, VAN NUYS BOULEVARD ",23000,305000,299000,22600,294000,289000
2019,7,5,LA,39.361,"LOS ANGELES, JCT. RTE. 118",22600,294000,289000,13500,212000,196000
2019,7,5,LA,39.98,"LOS ANGELES, BRAND BOULEVARD ",13500,212000,196000,13400,206000,190000
2019,7,5,LA,40.241,"LOS ANGELES, SAN FERNANDO MISSION BOULEVARD",13400,206000,190000,13300,204000,187000
2019,7,5,LA,41.597,"LOS ANGELES, JCT. RTE. 405",13300,204000,187000,21400,315000,304000
2019,7,5,LA,42.645,"LOS ANGELES, ROXFORD STREET ",21400,315000,304000,19700,292000,282000
2019,7,5,LA,44.014,"LOS ANGELES, JCT. RTE. 210",19700,292000,282000,19600,299000,286000
