,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
191,10,12,SJ,8.83,88,B,20,W,1020,7,76.01,5.32,6,TUE,NOV,E,1118,9,64.85,5.83,16,THU,SEP
192,10,12,SJ,10.167,114,A,21,E,1058,7.89,61.51,4.85,12,SAT,SEP,E,1166,8.57,62.42,5.35,15,FRI,SEP
193,10,12,SJ,11.66,375,B,21,E,519,8.07,55.04,4.44,12,SAT,AUG,E,642,9.61,57.12,5.49,16,FRI,MAY
194,10,12,CAL,6.3,261,A,20,E,353,8.91,59.03,5.26,10,SAT,JUL,E,356,9.89,53.61,5.3,15,FRI,NOV
195,10,12,CAL,6.3,260,B,20,E,303,10.3,53.35,5.5,12,FRI,SEP,E,322,10.09,57.91,5.84,16,FRI,JUL
196,7,14,LA,26,779,A,21,S,7350,6.4,69.75,4.46,6,WED,JUN,N,6652,6.85,58.98,4.04,15,THU,OCT
197,7,14,LA,32.24,403,B,21,S,5667,5.81,80.78,4.7,5,TUE,MAY,N,5391,7.03,63.51,4.47,17,MON,JUN
198,7,14,LA,59.803,338,A,21,N,3637,6.27,70.66,4.43,7,MON,SEP,N,4195,7.33,69.78,5.11,16,FRI,AUG
199,9,14,KER,0,927,A,21,S,1488,7.28,56,4.08,12,SAT,SEP,S,1939,8.77,60.59,5.31,16,MON,JUL
200,9,14,KER,3.018,601,A,20,N,873,6.29,63.58,4,6,WED,MAR,S,1162,8.37,63.6,5.33,15,SUN,MAR
201,9,14,KER,12.147,961,A,20,N,835,6.49,61.44,3.99,6,MON,DEC,S,1192,9.27,61.44,5.69,16,WED,MAR
202,9,14,KER,16.866,912,O,21,S,1001,7.93,63.12,5.01,11,FRI,NOV,S,1134,9.04,62.76,5.67,15,FRI,MAR
203,9,14,KER,16.07,929,A,20,S,633,8.8,67.41,5.93,12,SUN,MAR,S,779,10.23,71.4,7.3,15,SUN,MAR
204,9,14,KER,22.15,298,A,21,N,644,12.38,67.86,8.4,11,SUN,JUN,N,824,12.53,85.74,10.75,18,MON,MAY
205,9,14,KER,57.767,302,A,21,N,551,13.26,69.05,9.16,12,FRI,MAY,S,677,15.07,74.64,11.25,14,SUN,JUL
206,9,14,KER,57.767,301,B,21,S,515,12.25,64.21,7.86,12,SUN,JUN,S,673,12.66,81.18,10.28,17,SUN,JAN
207,9,14,KER,64.559,971,B,21,N,439,15.28,70.92,10.84,12,SUN,FEB,N,599,17.75,83.31,14.79,15,SUN,JAN
208,11,15,SD,27.261,301,X,21,S,2345,8.93,87.44,7.81,6,WED,MAY,N,2948,13.03,75.38,9.82,15,WED,APR
209,11,15,SD,30.856,300,O,21,S,2326,9.93,91.5,9.09,6,TUE,SEP,N,2370,13.55,68.38,9.26,16,FRI,MAR
210,11,15,SD,2.226,836,B,19,S,5351,7.92,50.92,4.03,7,TUE,OCT,N,6112,8.68,53.07,4.61,16,THU,OCT
211,11,15,SD,6.132,813,B,21,S,5181,4.14,85.44,3.54,11,SAT,JUN,S,7359,5.61,89.69,5.03,17,TUE,SEP
212,11,15,SD,6.132,911,A,21,S,17889,10.9,79.81,8.7,9,SAT,DEC,S,17945,9.01,96.9,8.73,18,WED,OCT
213,11,15,SD,20.574,980,B,21,S,13596,7.86,71.74,5.64,6,TUE,NOV,S,13033,8.99,60.08,5.4,16,FRI,NOV
214,11,15,SD,26.026,935,A,21,S,9121,7.35,59.44,4.37,7,WED,SEP,N,9595,7.58,60.66,4.6,16,WED,JUL
215,11,15,SD,26.026,934,B,21,S,8889,7.1,62.15,4.41,7,THU,JUL,N,8936,7.31,60.72,4.44,16,TUE,JUN
216,11,15,SD,28.765,914,B,21,S,7170,6.96,57.73,4.02,7,MON,AUG,N,8053,7.59,59.47,4.51,15,MON,SEP
217,11,15,SD,30.627,918,B,21,S,7346,6.87,58.29,4,7,WED,APR,N,8048,7.37,59.49,4.38,15,THU,DEC
218,11,15,SD,31.517,915,A,21,S,6805,6.35,70.16,4.46,7,TUE,SEP,N,6876,6.85,65.76,4.5,16,TUE,JUN
219,11,15,SD,36.636,916,A,21,S,6755,6.62,75.42,4.99,6,THU,JUL,N,6523,7.59,63.52,4.82,15,TUE,MAR
220,11,15,SD,46.491,969,A,21,N,8491,10.33,60.55,6.25,7,MON,FEB,N,8458,8.57,72.69,6.23,19,SUN,OCT
221,11,15,SD,46.491,967,B,21,S,7708,7.97,79.01,6.3,7,THU,SEP,S,6060,8.37,59.17,4.95,16,SAT,SEP
222,8,15,RIV,8.737,807,A,21,S,4912,8.97,61.95,5.56,8,FRI,AUG,N,4850,9.81,55.95,5.49,15,WED,NOV
223,8,15,RIV,8.737,901,B,21,S,7705,7.17,56.05,4.02,11,SAT,NOV,S,7306,7.11,53.56,3.81,13,FRI,JUL
224,8,15,SBD,15.65,627,A,21,S,4973,5.36,68.21,3.66,6,WED,FEB,N,5211,6.8,56.36,3.83,15,TUE,APR
225,8,15,SBD,20.011,809,B,21,S,6659,5.29,68.69,3.63,5,TUE,MAY,N,6396,6.44,54.17,3.49,15,MON,MAR
226,8,15,SBD,32.323,900,A,21,S,4566,6.64,55.1,3.66,11,SUN,MAY,N,4512,6.94,52.08,3.61,14,FRI,APR
227,8,15,SBD,44.402,821,A,21,N,3426,7.91,66.24,5.24,8,SAT,JUL,S,3518,9.33,57.68,5.38,13,SUN,JUN
228,8,15,SBD,70.104,515,B,20,S,3410,10.32,55.27,5.7,12,SUN,OCT,S,3597,9.91,60.67,6.01,14,SUN,OCT
229,8,15,SBD,81.834,604,B,21,N,2899,10.86,55.66,6.04,11,FRI,JUL,S,2866,9.83,60.8,5.98,15,SUN,OCT
230,8,15,SBD,87.263,811,A,21,N,2721,11.13,53.3,5.93,11,SUN,JUN,N,2707,9.11,64.75,5.9,13,MON,APR
231,8,15,SBD,138.456,907,A,21,S,2686,7.92,75.73,6,10,MON,FEB,S,2765,10.64,57.99,6.17,14,SUN,APR
232,3,16,COL,0,100,A,20,W,47,15.63,55.29,8.64,11,SAT,JUL,E,56,15.63,65.88,10.29,15,SUN,JUL
233,3,16,YOL,25.148,332,O,19,W,393,5.08,72.91,3.71,11,SAT,JAN,W,634,8.95,66.81,5.98,17,SAT,JAN
234,3,16,YOL,32.226,102,A,21,W,320,7.12,55.56,3.96,11,SAT,JUL,E,395,8.52,57.33,4.89,15,THU,SEP
235,3,16,YOL,40.57,105,A,19,W,380,7.96,54.76,4.36,7,TUE,APR,E,489,8.99,62.45,5.61,15,THU,APR
236,3,16,YOL,43.42,111,B,19,W,290,8.61,60.17,5.18,7,THU,JAN,E,287,8.81,58.22,5.13,15,FRI,FEB
237,3,16,SAC,11.474,117,B,21,W,465,7.9,63.61,5.03,7,WED,APR,E,494,8.64,61.83,5.34,16,TUE,MAY
238,3,16,SAC,11.474,118,A,21,W,623,7.44,65.65,4.88,7,MON,AUG,E,706,8.69,63.66,5.53,16,WED,JUN
239,3,16,SAC,16.805,334,A,20,W,957,11.96,69.8,8.35,7,TUE,OCT,E,844,11.28,65.28,7.37,16,FRI,JAN
240,3,16,SAC,22.848,910,A,20,W,409,11.14,64.41,7.18,6,MON,OCT,E,504,13.34,66.32,8.84,17,FRI,OCT
241,5,17,SCR,5.453,550,B,20,S,2950,8.76,63.63,5.57,10,SUN,SEP,S,2902,9.32,58.8,5.48,13,SAT,SEP
242,4,17,SCL,0.069,552,A,21,S,2903,10.37,54.16,5.62,11,SUN,JUN,N,2850,10.49,52.54,5.51,14,SUN,APR
243,4,17,SCL,7.073,432,A,21,N,3469,7.93,56.42,4.47,7,THU,SEP,S,3493,8.19,54.98,4.5,15,WED,SEP
244,8,18,SBD,24.712,718,A,21,N,407,13.84,53.84,7.45,11,SAT,MAY,S,409,14.58,51.38,7.49,13,MON,MAY
245,8,18,SBD,31.903,882,A,21,S,1223,13.59,73.76,10.03,12,MON,MAY,S,1206,15.25,64.84,9.89,16,SUN,NOV
246,8,18,SBD,58.44,913,A,21,S,474,16.86,80.07,13.5,11,SAT,JAN,N,707,27.17,74.11,20.14,15,SUN,JAN
247,8,18,SBD,84.325,914,B,20,S,593,8.57,61.52,5.27,10,SAT,MAY,S,620,10.6,51.97,5.51,17,FRI,FEB
248,1,20,MEN,2.23,761,A,21,W,273,11.36,65,7.39,12,SAT,AUG,W,272,12.8,57.51,7.36,14,SUN,SEP
249,1,20,LAK,0.99,170,A,21,W,541,7.09,72.42,5.14,7,TUE,MAY,E,637,10.48,57.7,6.05,16,FRI,JUN
250,1,20,LAK,8.293,172,B,21,W,554,9.02,55.62,5.02,11,SUN,AUG,E,644,10.01,58.23,5.83,16,FRI,SEP
251,1,20,LAK,8.319,173,A,21,E,464,9.31,61.87,5.76,12,SUN,SEP,E,543,11.22,60.07,6.74,13,MON,MAY
252,3,20,COL,3.451,125,A,20,E,341,12.85,51.67,6.64,11,SUN,JUL,E,412,12.63,63.48,8.02,14,SUN,SEP
253,3,20,COL,3.451,124,B,20,W,358,12.47,52.11,6.5,12,THU,DEC,E,438,13.58,58.56,7.95,14,SUN,JUL
254,3,20,COL,22.12,128,A,19,W,251,7.59,53.52,4.06,11,THU,APR,E,334,8.99,60.18,5.41,15,SUN,APR
255,3,20,COL,32.29,352,A,21,E,506,7.49,57.24,4.29,12,TUE,AUG,E,661,9.28,60.37,5.6,16,TUE,AUG
256,3,20,COL,36.785,353,B,19,W,377,6.94,64.56,4.48,7,TUE,JAN,E,464,9.14,60.34,5.51,16,THU,APR
257,3,20,COL,39.34,355,O,19,W,398,6.83,68.86,4.7,6,WED,APR,E,501,9.35,63.34,5.92,16,TUE,APR
258,3,20,SUT,0,355,O,19,W,398,6.83,68.86,4.7,6,WED,APR,E,501,9.35,63.34,5.92,16,TUE,APR
259,3,20,SUT,5.009,317,O,21,W,368,7.33,61.75,4.53,7,MON,FEB,E,473,9.52,61.11,5.82,16,THU,SEP
260,3,20,SUT,9.176,130,A,20,W,384,8.52,54.09,4.61,7,WED,MAR,E,503,9.94,60.75,6.04,16,TUE,FEB
261,3,20,SUT,13.6,132,B,21,E,446,7.77,53.74,4.18,12,SAT,NOV,E,536,9.57,52.45,5.02,16,THU,MAY
262,3,20,SUT,17.057,304,O,21,W,1764,6.92,58.43,4.04,11,SUN,JUL,W,1951,8.43,53.03,4.47,16,FRI,MAR
263,3,20,YUB,0,304,O,21,W,1764,6.92,58.43,4.04,11,SUN,JUL,W,1951,8.43,53.03,4.47,16,FRI,MAR
264,3,20,YUB,1.472,137,A,21,E,772,7.45,59.75,4.45,7,FRI,AUG,W,828,7.52,63.45,4.77,17,FRI,JUL
265,3,20,YUB,1.472,136,B,21,W,1114,6.94,58.79,4.08,7,MON,AUG,E,1230,7.88,57.16,4.51,17,FRI,AUG
266,3,20,YUB,7.018,140,A,20,W,629,7.93,73.91,5.86,7,THU,OCT,E,654,9.63,63.31,6.1,16,FRI,OCT
267,3,20,NEV,13.614,145,A,21,E,1943,9.9,59.08,5.85,8,TUE,AUG,W,2093,11.64,54.08,6.3,15,WED,SEP
268,3,20,NEV,29.6,319,B,21,E,452,15.38,68.49,10.53,10,SUN,FEB,W,596,19.67,70.62,13.89,15,SUN,JAN
269,12,22,ORA,1.8,420,A,21,W,5357,9.36,60.07,5.62,8,THU,SEP,W,5296,9.23,60.21,5.56,15,WED,SEP
270,12,22,ORA,7.31,71,B,21,W,6353,7.56,50.83,3.84,12,SAT,JUN,W,6816,8.02,51.4,4.12,15,SAT,SEP
271,7,23,VEN,10.78,51,O,19,S,3891,8.29,64.58,5.36,7,FRI,APR,N,3371,8.67,53.52,4.64,17,WED,OCT
272,4,24,CC,4.397,417,B,21,W,7232,7.4,61.39,4.54,7,THU,SEP,E,6988,7.22,60.8,4.39,15,TUE,MAR
273,5,25,SBT,52.194,167,A,20,N,1068,6.39,97.18,6.21,3,TUE,MAR,S,1042,8.5,71.32,6.06,16,MON,DEC
274,5,25,SBT,54.048,175,B,21,S,124,6.31,58.77,3.71,12,MON,MAR,S,443,20.94,63.29,13.25,17,WED,JUN
275,10,26,SJ,1.11,343,A,21,E,1239,9.69,57.15,5.54,7,TUE,AUG,E,1172,10.07,52.04,5.24,14,WED,SEP
276,10,26,SJ,6.85,239,B,20,W,408,9.92,63.06,6.26,7,THU,DEC,E,370,10.24,55.39,5.67,16,WED,MAY
277,10,26,SJ,20.3,286,B,21,W,407,8.85,79.8,7.06,7,MON,SEP,E,434,9.92,75.87,7.53,17,TUE,MAR
278,10,26,SJ,20.3,107,A,21,W,390,8.14,86.86,7.07,6,TUE,AUG,E,419,9.86,77.02,7.59,17,THU,APR
279,10,26,CAL,1.193,259,A,20,W,413,9.96,82.11,8.18,6,WED,OCT,E,430,10.81,78.76,8.51,17,TUE,NOV
280,10,26,CAL,1.193,258,B,21,W,390,8.56,82.11,7.03,6,TUE,AUG,E,417,10.02,75,7.52,16,WED,SEP
281,10,26,CAL,1.953,296,B,21,W,371,7.88,86.08,6.78,6,WED,SEP,E,408,9.89,75.42,7.45,17,WED,APR
282,10,26,CAL,1.953,297,A,21,W,254,7.1,81.94,5.82,6,TUE,MAR,E,355,10.42,78.02,8.13,16,THU,SEP
283,10,26,CAL,32.65,245,A,21,W,46,9.5,69.7,6.62,7,TUE,AUG,W,48,10.5,65.75,6.91,15,SAT,NOV
284,10,26,AMA,4.644,316,B,21,E,248,13.55,71.68,9.71,12,SAT,MAY,E,539,24.51,86.1,21.1,18,THU,APR
285,3,28,PLA,9.34,164,B,21,W,778,11.64,59.66,6.95,12,FRI,JUN,W,788,12.38,56.85,7.04,16,WED,JUL
286,3,28,PLA,9.34,165,A,21,E,793,9.72,62.2,6.04,10,SAT,AUG,E,941,11.3,63.5,7.17,15,TUE,DEC
287,3,28,PLA,11,166,B,20,W,657,9.03,50.38,4.55,12,SAT,DEC,E,809,9.91,56.49,5.6,17,MON,DEC
288,3,28,PLA,11.028,167,O,20,E,650,10.37,51.02,5.29,12,SAT,DEC,W,803,12.39,52.73,6.53,16,SAT,DEC
289,4,29,NAP,9.1,913,B,21,N,2148,8.18,55.98,4.58,7,WED,SEP,S,2116,5.79,77.91,4.51,22,SUN,SEP
290,1,29,LAK,31.33,126,A,21,N,587,9,69.14,6.22,7,THU,SEP,S,558,9.11,64.96,5.92,17,TUE,DEC
291,1,29,LAK,44.46,772,B,21,N,554,8.74,51.68,4.51,12,TUE,MAR,N,631,9.92,51.85,5.14,16,WED,MAY
292,1,29,LAK,52.539,773,B,21,N,356,8.75,57.79,5.05,7,WED,SEP,S,385,9.57,57.12,5.47,16,WED,MAR
293,3,32,GLE,9.626,173,B,21,E,508,8.36,62.56,5.23,7,TUE,FEB,W,575,10.14,58.38,5.92,16,THU,SEP
294,3,32,GLE,9.626,174,A,21,E,673,8.95,59.14,5.29,7,WED,SEP,W,680,9.74,54.93,5.35,16,TUE,DEC
295,3,32,BUT,11.27,331,A,21,W,691,8.85,66.25,5.86,8,WED,SEP,W,615,8.11,64.33,5.22,14,WED,SEP
296,3,32,BUT,11.704,182,A,21,E,652,11.25,70.72,7.95,11,FRI,JUN,E,889,13.78,78.67,10.84,17,THU,JUL
297,2,32,TEH,24.876,223,B,19,W,111,10.25,72.08,7.39,12,SUN,SEP,W,119,10.91,72.56,7.92,17,WED,DEC
298,7,33,VEN,17.35,433,B,20,N,145,19.93,63.32,12.62,11,SAT,JUN,S,165,25.41,56.51,14.36,14,SAT,MAY
299,5,33,SLO,2.775,231,B,21,N,47,10.55,68.12,7.19,11,SUN,NOV,N,55,12.39,67.9,8.41,16,FRI,NOV
300,5,33,SLO,2.802,233,A,21,N,182,8.71,62.33,5.43,10,SUN,NOV,N,231,10.39,66.38,6.89,16,WED,NOV
301,6,33,KER,11.555,55,B,21,S,386,10.25,88.94,9.11,5,FRI,JUN,S,332,9.63,81.37,7.84,19,MON,JAN
302,6,33,KER,11.555,56,A,21,S,310,8.44,81.37,6.87,5,FRI,JUL,N,286,9.7,65.3,6.34,15,MON,APR
303,6,33,KER,60.168,184,A,21,N,360,18.81,84.31,15.86,6,THU,JAN,S,369,16.48,98.66,16.26,23,SAT,JUL
304,6,33,KER,60.168,418,B,21,S,124,10.08,62.31,6.28,12,MON,JUL,S,208,17.17,61.36,10.54,15,FRI,JUL
305,6,33,KIN,7.8,37,B,20,S,284,19.02,89.03,16.93,6,WED,MAR,N,199,12.76,92.99,11.87,16,FRI,DEC
306,6,33,FRE,14.75,59,B,20,N,394,7.98,56.21,4.49,7,TUE,MAR,S,575,10.46,62.57,6.55,16,TUE,DEC
307,6,33,FRE,18.588,608,B,21,N,300,8.66,73.71,6.38,6,FRI,OCT,S,284,9.87,61.21,6.04,15,WED,MAR
308,6,33,FRE,24.316,42,A,20,N,158,8.85,75.6,6.69,5,FRI,SEP,S,153,9.82,65.95,6.47,16,TUE,DEC
309,6,33,FRE,24.316,41,B,20,N,249,8.45,71.14,6.01,6,THU,MAR,S,233,9.44,59.59,5.63,15,TUE,SEP
310,6,33,FRE,53.4,60,B,19,S,293,18.77,91.85,17.24,6,THU,APR,N,238,17.18,81.51,14,16,MON,APR
311,6,33,FRE,62.247,46,A,19,S,455,6.91,50.56,3.49,5,MON,JUL,S,703,10.21,52.86,5.4,16,FRI,JUL
312,6,33,FRE,79.905,62,A,21,N,361,17.94,88.48,15.88,9,TUE,FEB,N,312,14.95,91.77,13.72,22,SAT,MAR
313,1,36,HUM,0,747,A,21,W,290,10.7,54.1,5.79,7,TUE,MAY,W,291,10.92,53.2,5.81,16,WED,JUN
314,2,36,TRI,28.65,192,A,21,W,47,12.33,65.28,8.05,6,WED,FEB,E,54,12.67,72.97,9.25,17,FRI,MAY
315,2,36,TEH,23.2,110,B,21,E,59,14.58,64.84,9.45,9,MON,AUG,E,59,13.94,67.82,9.45,17,SUN,AUG
316,2,36,TEH,28.216,274,A,21,W,35,9.74,67.31,6.55,11,WED,MAY,W,50,15.54,60.24,9.36,16,TUE,MAY
317,2,36,TEH,39.72,216,B,21,E,241,8.87,73.03,6.48,7,WED,SEP,W,223,9.09,65.98,5.99,17,THU,JUN
318,2,36,TEH,41.207,276,A,21,E,437,8.34,66.11,5.51,7,MON,MAY,W,403,9.37,54.24,5.08,16,TUE,MAY
319,2,36,TEH,41.207,275,B,21,W,233,8,70.39,5.63,7,WED,JUN,E,233,9.09,61.97,5.63,15,THU,JAN
320,2,36,TEH,41.15,278,A,21,E,579,9.69,54.42,5.27,11,FRI,MAY,E,577,10.21,51.47,5.25,14,FRI,MAY
321,2,36,TEH,41.15,277,B,21,E,443,10.19,51.93,5.29,11,FRI,MAY,E,440,9.51,55.28,5.26,15,TUE,MAY
322,2,36,TEH,41.847,414,A,21,E,1347,8.8,52.39,4.61,12,WED,MAR,E,1424,8.74,55.78,4.88,17,THU,APR
323,2,36,TEH,42.79,280,A,21,E,808,8.95,51.86,4.64,12,WED,FEB,W,863,9.7,51.13,4.96,13,FRI,MAY
324,2,36,TEH,42.79,279,B,21,W,953,8.72,53.06,4.62,12,THU,MAY,W,1063,9.41,54.79,5.16,13,FRI,MAY
325,2,36,TEH,44.004,112,A,21,W,179,12.31,67.29,8.28,12,SUN,JUN,W,193,12.68,70.44,8.93,15,SUN,JUL
326,2,36,TEH,44.004,281,B,21,W,601,7.43,64.69,4.81,7,WED,MAY,W,618,8.91,55.48,4.94,15,FRI,AUG
327,2,36,TEH,55.26,286,A,19,W,138,12.32,71.88,8.85,12,SUN,SEP,W,124,10.71,74.25,7.95,14,SUN,SEP
328,2,36,PLU,6.287,251,A,21,W,325,18.12,63.85,11.57,12,SUN,JUL,W,304,19.4,55.78,10.82,13,SUN,JUN
329,2,36,LAS,0.76,115,B,19,W,117,10.93,53.43,5.84,12,SUN,AUG,W,128,10.53,60.66,6.39,14,FRI,AUG
330,2,36,LAS,19.196,245,B,19,W,133,10.07,54.96,5.53,12,FRI,SEP,W,171,11.28,63.1,7.12,15,FRI,MAY
331,2,36,LAS,24.46,299,B,21,E,354,11.79,56.46,6.65,12,WED,JUL,W,361,10.81,62.78,6.79,15,THU,JUL
332,2,36,LAS,25.94,211,A,19,E,789,10.01,50.71,5.07,12,FRI,AUG,W,828,10.07,52.87,5.32,14,FRI,MAY
333,2,36,LAS,29.394,116,B,19,W,445,9.82,50.8,4.99,12,FRI,AUG,E,552,11.37,54.44,6.19,15,FRI,AUG
334,8,38,SBD,9.72,834,B,21,E,708,17.63,70.94,12.51,12,SAT,FEB,W,998,20.71,85.15,17.63,16,SUN,JAN
335,8,38,SBD,30.861,921,O,21,E,472,20.54,81.94,16.83,10,SAT,FEB,W,661,35.9,65.64,23.57,13,SUN,JAN
336,8,40,SBD,7.181,818,A,20,E,1132,6.95,90.49,6.29,1,SUN,DEC,W,1243,9.09,75.98,6.91,15,SUN,JUL
337,8,40,SBD,28.481,855,B,20,W,1118,12.15,68.8,8.36,11,SUN,AUG,W,1184,11.85,74.7,8.85,14,SUN,JUN
338,8,40,SBD,154.643,885,O,20,W,950,10.08,63.89,6.44,11,SUN,AUG,E,893,8.64,70.04,6.05,13,WED,MAY
339,5,41,SLO,0,275,A,21,S,499,11.2,57.03,6.38,11,SUN,JUN,N,541,10.17,68.05,6.92,17,SAT,JUN
340,5,41,SLO,14.52,277,B,21,S,537,9.1,57.19,5.2,12,SAT,SEP,S,588,9.96,57.2,5.7,16,FRI,SEP
341,5,41,SLO,41.159,241,B,21,S,48,8.95,82.76,7.41,5,THU,JUL,N,72,13.58,81.82,11.11,15,MON,MAY
342,5,41,SLO,42.172,243,B,21,N,126,10.23,70.39,7.2,7,TUE,MAY,S,138,10.69,73.8,7.89,17,THU,MAY
343,5,41,SLO,43.85,244,A,21,S,874,13.49,72.53,9.79,11,SAT,APR,N,829,13.27,69.96,9.28,15,SUN,APR
344,6,41,KIN,8.098,33,A,21,S,731,11.83,72.16,8.54,11,SAT,JUL,N,744,9.91,87.74,8.69,21,SUN,JUL
345,6,41,KIN,20.08,38,B,20,S,705,10.28,81.69,8.4,9,SAT,JUN,N,732,11.25,77.54,8.72,18,MON,SEP
346,6,41,KIN,33.004,414,B,20,S,775,11.29,78.76,8.89,9,SAT,SEP,N,752,10.76,80.17,8.63,18,MON,SEP
347,6,41,KIN,37.792,433,B,20,S,764,9.39,74.61,7,9,SAT,SEP,N,746,9.4,72.71,6.84,17,MON,SEP
348,6,41,KIN,39.962,35,A,21,S,957,6.63,75.65,5.02,5,MON,MAY,N,1066,9.16,60.98,5.59,16,MON,MAR
349,6,41,KIN,39.962,34,B,21,S,685,7.39,75.94,5.61,9,SAT,FEB,N,724,8.55,69.35,5.93,16,SUN,OCT
350,6,41,KIN,42.148,436,B,21,S,824,9.5,51.34,4.88,7,TUE,AUG,S,989,11.23,52.11,5.85,15,THU,AUG
351,6,41,KIN,43.149,437,B,21,N,875,8.14,55.88,4.55,7,TUE,AUG,S,1101,9.53,60.07,5.72,15,FRI,JUL
352,6,41,FRE,1.013,658,B,19,S,679,6.94,62.12,4.31,9,SAT,AUG,S,785,9.1,54.78,4.98,17,FRI,AUG
353,6,41,FRE,8.107,659,B,21,S,758,5.84,72.26,4.22,5,THU,APR,N,940,8.36,62.63,5.23,15,TUE,MAY
354,6,41,FRE,16.1,643,B,19,S,1065,6.1,75.59,4.61,5,FRI,MAY,N,1250,9.83,55.04,5.41,16,FRI,MAY
355,6,41,FRE,20.084,641,A,21,N,1845,8.2,56.72,4.65,11,SAT,AUG,N,2150,8.89,60.98,5.42,15,TUE,APR
356,6,41,FRE,23.498,240,B,21,S,5363,8.35,58.75,4.91,7,TUE,MAY,N,5668,9.15,56.67,5.19,16,TUE,MAY
357,6,41,FRE,30.447,250,A,21,S,3601,7.83,57.89,4.53,7,THU,AUG,N,3975,8.56,58.49,5,17,THU,SEP
358,6,41,FRE,31.683,917,A,21,S,2339,7.47,58.42,4.36,8,TUE,AUG,N,2645,9.38,52.58,4.93,17,WED,APR
359,6,41,MAD,3.23,400,A,21,S,1050,7.72,59.97,4.63,7,TUE,JUN,N,1146,8.98,56.31,5.06,17,FRI,MAY
360,6,41,MAD,3.23,256,B,19,S,1742,7.83,67.86,5.32,8,TUE,NOV,N,1634,9.12,54.7,4.99,17,WED,MAY
361,6,41,MAD,6.228,181,B,19,S,999,7.15,72.87,5.21,8,TUE,NOV,N,1045,8.73,62.46,5.45,17,WED,MAY
362,6,41,MAD,9.25,619,A,21,N,816,8.15,54.15,4.41,11,SAT,JUL,N,958,7.89,65.62,5.18,17,FRI,FEB
363,6,41,MAD,9.25,673,B,19,S,724,6.53,72.33,4.72,7,THU,NOV,N,831,8.91,60.84,5.42,17,FRI,AUG
364,6,41,MAD,35.77,620,A,21,N,606,11.4,59.35,6.77,12,SAT,MAY,N,587,11.57,56.66,6.56,13,FRI,JUL
365,6,41,MAD,38.99,934,A,21,S,397,13.04,58.3,7.6,12,SUN,JUN,S,393,11.7,64.32,7.52,13,SUN,NOV
366,6,41,MPA,4.918,153,O,19,N,360,14.75,76.76,11.32,11,SAT,AUG,S,390,13.78,89.04,12.27,18,SAT,AUG
367,6,43,KER,1.9,5,B,21,S,422,9.06,71.65,6.49,5,THU,MAR,N,489,11.61,64.77,7.52,15,THU,FEB
368,6,43,KER,33.48,652,A,20,N,198,9.63,60.92,5.87,5,MON,MAY,S,230,11.44,59.59,6.82,15,FRI,NOV
369,6,43,TUL,22.133,660,B,20,S,194,8.98,53.01,4.76,5,THU,AUG,N,265,11.95,54.42,6.5,15,THU,NOV
370,6,43,KIN,1.456,210,A,20,S,222,10.37,64.54,6.69,7,FRI,NOV,N,258,11.31,68.8,7.78,15,WED,NOV
371,6,43,KIN,1.456,432,B,21,S,405,11.77,68.41,8.05,6,TUE,JUN,N,433,12.51,68.84,8.61,14,FRI,JUN
372,6,43,KIN,10.359,661,A,20,S,365,9.31,68.61,6.39,7,TUE,FEB,N,400,10.31,67.91,7,14,THU,AUG
373,6,43,KIN,18.238,624,B,21,S,439,8.75,61.74,5.4,6,WED,APR,N,542,10.22,65.22,6.67,15,TUE,NOV
374,6,43,KIN,22.272,66,A,21,S,509,8.51,53.35,4.54,7,THU,NOV,N,545,9.01,53.96,4.86,15,WED,MAR
375,6,43,FRE,0,190,A,19,N,595,9.32,51.78,4.82,8,MON,NOV,S,645,9.28,56.33,5.23,17,WED,NOV
376,2,44,SHA,0.852,302,B,21,W,2316,9.1,63.63,5.79,7,WED,MAY,E,2147,9.92,54.11,5.37,15,TUE,APR
377,2,44,SHA,1.808,161,B,21,W,3129,9.05,66.41,6.01,7,WED,MAY,E,2945,9.99,56.58,5.65,16,WED,MAR
378,2,44,SHA,1.239,282,A,21,W,2024,9.57,63.59,6.09,7,WED,APR,E,1890,9.5,59.83,5.68,17,MON,APR
379,2,44,SHA,7,318,B,21,W,878,10.31,62.85,6.48,7,TUE,MAR,E,872,9.91,64.93,6.43,17,TUE,MAY
380,2,44,SHA,7,210,A,21,W,506,8.61,69.03,5.94,7,WED,MAY,E,502,10.2,57.83,5.9,15,FRI,APR
381,2,44,SHA,19.01,283,B,21,W,262,8.23,78.44,6.45,7,MON,MAR,E,258,9.41,67.54,6.35,17,TUE,AUG
382,2,44,SHA,19.01,229,A,21,W,320,9.15,69.41,6.35,7,TUE,MAY,E,330,10.68,61.34,6.55,15,FRI,JUN
383,2,44,SHA,62.685,241,A,19,W,145,17.21,54.72,9.42,11,SUN,AUG,W,157,16.82,60.62,10.19,14,SUN,AUG
