DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH,YEAR,,
3,80,NEV,9.007,759,A,20,W,2814,11.86,77.35,9.18,9,MON,SEP,W,2516,12.89,63.66,8.2,15,SUN,SEP,2020,,
3,80,NEV,9.007,758,B,20,W,2814,11.87,77.35,9.18,9,MON,SEP,W,2520,12.03,68.35,8.22,13,SUN,SEP,2020,,
3,80,NEV,13.21,761,A,20,W,1851,10.12,57.81,5.85,11,SUN,NOV,E,1732,8.89,61.64,5.48,14,FRI,NOV,2020,,
3,80,NEV,13.21,760,B,20,W,2000,11.07,63.03,6.98,11,SUN,NOV,W,1819,10.52,60.33,6.35,14,SUN,NOV,2020,,
3,80,NEV,20.225,762,B,20,W,1824,9.22,58.5,5.39,12,SUN,OCT,E,2117,9.37,66.76,6.26,16,FRI,OCT,2020,,
3,80,NEV,29.489,495,O,20,W,2106,10.52,60.4,6.36,11,SUN,JUL,E,2037,10.45,58.82,6.15,16,FRI,SEP,2020,,
4,82,SM,21.91,187,A,18,N,1175,7.74,68.16,5.28,11,SAT,OCT,N,1549,9.3,74.8,6.96,17,THU,OCT,2020,,
8,83,SBD,0,805,A,20,S,1612,5.74,82.96,4.76,6,TUE,FEB,N,1719,8.25,61.61,5.08,17,MON,FEB,2020,,
8,83,SBD,5.42,869,A,20,S,1172,6.3,72.21,4.55,6,WED,FEB,N,1329,8.67,59.52,5.16,16,FRI,JAN,2020,,
8,83,SBD,8.879,886,A,19,N,1092,7.77,50.46,3.92,7,TUE,APR,N,1269,8.6,53.01,4.56,16,FRI,JAN,2020,,
4,84,SM,14.95,190,A,18,S,424,14.43,58.81,8.49,12,SAT,JUL,S,553,14.53,76.17,11.07,17,MON,APR,2020,,
3,84,YOL,0,645,A,20,S,29,10.31,72.5,7.47,6,THU,APR,N,27,12.37,56.25,6.96,15,THU,JUL,2020,,
3,84,YOL,11.77,343,B,20,N,152,19.47,62.3,12.13,7,THU,OCT,S,159,18.6,68.24,12.69,17,THU,OCT,2020,,
4,85,SCL,10.997,469,A,19,N,6225,5.87,84.02,4.93,6,THU,JUL,S,6299,7.3,68.3,4.99,14,FRI,APR,2020,,
4,85,SCL,17.699,447,B,19,N,5605,5.76,82.83,4.77,6,TUE,OCT,S,5601,7.73,61.71,4.77,14,FRI,APR,2020,,
4,85,SCL,18.861,193,A,19,N,5333,6.87,62.13,4.27,7,TUE,OCT,S,6243,7.61,65.7,5,14,WED,APR,2020,,
4,85,SCL,22.163,446,O,19,N,4683,7.81,67.66,5.29,8,TUE,APR,S,4109,7.12,65.15,4.64,17,MON,APR,2020,,
4,85,SCL,23.829,194,B,19,N,4442,7.9,64.64,5.11,8,THU,APR,S,4546,7.67,68.12,5.22,14,FRI,APR,2020,,
11,86,IMP,6.006,851,B,19,S,1051,8.86,52.89,4.68,12,FRI,OCT,S,1156,9.45,54.55,5.15,13,THU,DEC,2020,,
11,86,IMP,8.525,961,B,19,N,829,8.98,54.22,4.87,12,WED,OCT,N,884,9.02,57.55,5.19,17,TUE,MAR,2020,,
11,86,IMP,15.32,960,B,20,N,540,8.39,52.48,4.4,7,THU,NOV,S,668,9.75,55.85,5.44,15,TUE,DEC,2020,,
11,86,IMP,24.057,652,B,19,N,2250,27.36,94.42,25.83,10,MON,MAY,N,2281,27.09,96.69,26.19,22,SUN,MAY,2020,,
11,86,IMP,28.006,656,A,19,S,704,8.46,65.13,5.51,8,SAT,DEC,S,715,8.23,68.03,5.6,13,SAT,MAR,2020,,
11,86,IMP,43.559,718,A,19,N,734,9.69,63.88,6.19,12,MON,FEB,N,688,7.54,76.96,5.8,22,SAT,NOV,2020,,
11,86,IMP,43.559,854,B,19,S,720,7.16,81.26,5.82,8,SAT,NOV,S,685,9.49,58.4,5.54,15,FRI,FEB,2020,,
11,86,IMP,63.63,962,A,20,S,1017,10,68.35,6.84,8,SAT,FEB,S,1013,10.69,63.67,6.81,16,FRI,JAN,2020,,
11,86,IMP,67.824,963,B,20,N,832,7.94,68.37,5.43,10,MON,NOV,S,958,10.38,60.18,6.25,16,FRI,DEC,2020,,
8,86,RIV,13.11,780,A,20,S,1071,8.24,57.74,4.76,11,FRI,NOV,S,1173,7.96,65.49,5.21,18,FRI,DEC,2020,,
8,86,RIV,16.744,778,B,20,N,949,7.05,63.65,4.49,12,SUN,JAN,S,1129,9.44,56.54,5.34,17,FRI,JAN,2020,,
10,88,SJ,0.4,53,A,20,W,936,8.08,60.23,4.87,7,WED,DEC,E,955,9.68,51.32,4.97,15,FRI,FEB,2020,,
10,88,SJ,9.61,329,A,20,E,525,8.48,63.64,5.4,12,FRI,NOV,W,594,9.08,67.27,6.11,17,SUN,MAR,2020,,
10,88,SJ,9.61,330,B,20,E,481,8.54,63.54,5.43,11,SAT,DEC,W,558,9.32,67.55,6.3,14,SUN,JAN,2020,,
10,88,SJ,19.174,126,B,20,E,792,9.42,62.36,5.87,10,SUN,OCT,W,881,11.1,58.85,6.53,14,SUN,JUL,2020,,
10,88,AMA,5.527,25,B,20,W,540,11.83,59.67,7.06,12,MON,SEP,W,585,11.58,66.03,7.65,16,SUN,JAN,2020,,
10,88,AMA,5.527,66,A,20,W,418,10.77,62.39,6.72,11,SUN,JUL,W,543,13.48,64.72,8.73,13,SUN,JUL,2020,,
10,88,AMA,7.389,125,A,20,E,686,9.8,65.77,6.45,11,SAT,OCT,E,698,9.98,65.73,6.56,15,FRI,FEB,2020,,
10,88,AMA,7.389,51,B,20,W,500,11.37,59.95,6.82,12,SUN,JUL,W,573,11.23,69.54,7.81,17,SUN,FEB,2020,,
10,88,AMA,9.309,75,A,20,E,709,8.9,61.87,5.51,10,SAT,FEB,E,766,10.89,54.64,5.95,16,FRI,SEP,2020,,
10,88,AMA,14.561,135,O,20,E,505,10.85,57.71,6.26,11,FRI,AUG,E,514,9.62,66.24,6.37,17,FRI,SEP,2020,,
10,88,AMA,26.791,264,B,20,W,581,9.79,63.5,6.22,12,SUN,AUG,W,679,10.95,66.37,7.27,14,SUN,SEP,2020,,
10,88,AMA,26.791,276,A,20,W,582,10.76,64.17,6.9,11,FRI,DEC,W,659,11.72,66.7,7.82,15,SUN,SEP,2020,,
10,88,ALP,19.223,77,A,20,W,232,12.22,87.22,10.66,12,SAT,FEB,W,281,15.3,84.38,12.91,15,SUN,SEP,2020,,
10,88,ALP,22.668,42,A,20,W,339,12.16,68.21,8.3,10,FRI,OCT,W,317,13.8,56.21,7.76,13,SUN,JUL,2020,,
9,89,MNO,0,952,A,20,S,71,42.65,59.66,25.45,12,SUN,JUL,S,64,37.28,61.54,22.94,15,SUN,JUL,2020,,
10,89,ALP,23.972,653,O,18,S,582,19.82,74.14,14.69,11,SUN,OCT,N,441,12.67,87.85,11.13,16,SAT,JAN,2020,,
3,89,ED,0,653,O,18,S,582,19.82,74.14,14.69,11,SUN,OCT,N,441,12.67,87.85,11.13,16,SAT,JAN,2020,,
3,89,ED,11.686,654,B,20,N,147,9.01,63.36,5.71,12,SAT,APR,S,184,12.23,58.41,7.15,14,SAT,MAR,2020,,
3,89,ED,19.54,652,A,18,S,292,19.33,56.26,10.88,10,SUN,JUL,N,316,18.21,64.62,11.77,14,SUN,OCT,2020,,
3,89,ED,27.406,651,B,18,N,383,19.21,52.32,10.05,12,SUN,JUL,S,389,18.69,54.64,10.21,16,SAT,JUL,2020,,
3,89,PLA,5.812,657,O,18,N,358,12.28,51.51,6.33,11,SUN,OCT,N,399,11.42,61.77,7.05,15,SUN,OCT,2020,,
3,89,PLA,13.058,668,O,18,S,826,11.94,62.25,7.43,12,SAT,JUL,S,825,11.17,66.48,7.42,14,SUN,JAN,2020,,
3,89,PLA,13.72,659,A,20,N,1014,13.13,72.17,9.48,8,MON,DEC,S,1149,13.73,78.22,10.74,14,SUN,JAN,2020,,
3,89,NEV,5.04,338,A,18,S,240,17.9,67.8,12.13,12,SUN,AUG,N,250,16.23,77.88,12.64,17,FRI,AUG,2020,,
3,89,SIE,15.055,663,A,18,S,115,14.6,55.83,8.15,12,SAT,AUG,S,117,16.02,51.77,8.29,14,SUN,AUG,2020,,
3,89,SIE,19.958,218,B,20,S,136,21.61,60.99,13.18,12,FRI,JUL,N,135,20.74,63.08,13.08,14,SUN,JUL,2020,,
3,89,SIE,19.958,664,A,20,S,101,14.06,87.07,12.24,11,SUN,AUG,S,90,20.36,53.57,10.91,13,SUN,JUL,2020,,
2,89,PLU,8.71,126,B,19,N,158,14.08,51.13,7.2,12,SAT,SEP,S,155,13.67,51.67,7.06,14,FRI,SEP,2020,,
2,89,PLU,8.72,127,A,19,S,143,11.32,64.41,7.29,7,MON,AUG,N,152,11.22,69.09,7.75,17,THU,AUG,2020,,
2,89,PLU,20.47,259,B,19,S,154,9.1,59.92,5.45,11,SUN,AUG,S,164,11.26,51.57,5.81,15,FRI,NOV,2020,,
2,89,SIS,24.75,293,A,20,N,224,16.8,52.21,8.77,11,SUN,JUN,N,229,14.92,60.11,8.97,14,SUN,JUN,2020,,
2,89,SIS,34.363,227,B,20,S,258,15.06,53.53,8.06,12,SAT,AUG,N,269,14.25,58.99,8.41,15,SAT,AUG,2020,,
7,90,LA,2.08,198,B,20,W,1761,11.29,66.05,7.46,8,THU,FEB,E,1622,9.02,76.12,6.87,15,THU,FEB,2020,,
7,91,LA,16.3,127,B,20,E,10134,5.72,60.32,3.45,7,TUE,NOV,E,10201,6.57,52.91,3.47,16,SAT,NOV,2020,,
12,91,ORA,1.317,226,O,20,W,8556,7.35,52.01,3.82,7,WED,FEB,E,8657,7.66,50.48,3.87,14,SUN,FEB,2020,,
12,91,ORA,10.091,913,A,20,W,8072,6.65,51.96,3.46,11,SUN,DEC,E,8064,6.56,52.64,3.45,13,SAT,DEC,2020,,
12,91,ORA,18.905,860,O,20,E,10121,6.9,53.4,3.69,7,WED,FEB,E,10306,7.15,52.48,3.75,16,WED,OCT,2020,,
8,91,RIV,0,860,O,20,E,10121,6.9,53.4,3.69,7,WED,FEB,E,10306,7.15,52.48,3.75,16,WED,OCT,2020,,
8,91,RIV,9.18,793,B,20,E,8210,6.7,53.03,3.55,12,SAT,FEB,E,8355,6.47,55.93,3.62,16,TUE,JUN,2020,,
8,91,RIV,17.426,791,O,20,E,6822,7.2,51.9,3.74,7,MON,JAN,W,6934,7.37,51.53,3.8,15,FRI,OCT,2020,,
4,92,SM,5.191,57,A,18,E,1485,7.81,69.33,5.41,7,WED,OCT,E,1372,7.81,63.99,5,17,SUN,APR,2020,,
4,92,ALA,4.477,443,B,18,W,7822,7.79,83.05,6.47,6,MON,APR,E,5432,7.21,62.33,4.49,16,WED,OCT,2020,,
11,94,SD,1.416,936,A,20,W,5668,6.63,79.27,5.26,6,TUE,FEB,E,7271,9.59,70.29,6.74,16,WED,NOV,2020,,
11,94,SD,2.214,974,A,20,W,6513,7.74,69.64,5.39,7,MON,OCT,E,7924,9.81,66.77,6.55,16,THU,JAN,2020,,
11,94,SD,10.461,992,B,20,W,6508,8.16,64.71,5.28,7,MON,OCT,E,6986,9.08,62.39,5.67,16,WED,FEB,2020,,
11,94,SD,13.333,959,B,19,W,2668,7.27,58.46,4.25,7,THU,MAY,E,2888,8.33,55.18,4.6,15,WED,APR,2020,,
11,94,SD,38.97,857,A,19,W,102,7.93,61.82,4.9,9,TUE,MAR,W,134,11.77,54.69,6.44,15,FRI,JAN,2020,,
11,94,SD,38.97,856,B,19,W,573,8.3,95.66,7.94,5,MON,JAN,E,568,9.97,79,7.87,17,FRI,OCT,2020,,
11,94,SD,64.229,858,B,20,E,54,10.33,69.23,7.15,8,MON,OCT,E,66,14.31,61.11,8.74,16,WED,AUG,2020,,
8,95,RIV,0.157,891,A,20,S,227,8.57,60.21,5.16,12,WED,JAN,N,227,10.07,51.24,5.16,16,THU,JAN,2020,,
8,95,RIV,0,874,A,20,N,499,18.62,84.58,15.75,12,THU,DEC,N,431,14.17,95.99,13.6,21,WED,DEC,2020,,
8,95,RIV,10.54,903,A,20,N,92,13.59,57.5,7.82,10,FRI,DEC,N,88,13.85,53.99,7.48,15,FRI,NOV,2020,,
8,95,SBD,9.684,848,A,20,N,293,11.5,85.67,9.85,7,THU,SEP,N,212,9.92,71.86,7.13,14,THU,MAR,2020,,
8,95,SBD,37.3,847,B,20,N,220,11.94,69.18,8.26,12,WED,MAR,N,184,10.59,65.25,6.91,14,THU,MAR,2020,,
8,95,SBD,57.275,806,B,20,S,270,11.85,55.44,6.57,12,MON,DEC,S,266,11.46,56.48,6.47,14,MON,DEC,2020,,
8,95,SBD,57.244,958,A,20,N,252,13.98,75.45,10.54,12,TUE,MAR,N,196,11.46,71.53,8.2,14,TUE,MAR,2020,,
8,95,SBD,80.453,959,B,20,N,241,12.81,74.15,9.5,11,WED,MAR,N,222,12.69,68.94,8.75,13,WED,MAR,2020,,
1,96,HUM,3.59,108,O,20,W,98,9.8,60.12,5.89,12,THU,JUL,W,111,11.72,56.92,6.67,17,FRI,OCT,2020,,
2,96,SIS,41.101,135,A,20,E,97,12.14,52.43,6.36,12,FRI,OCT,E,105,13.06,52.76,6.89,16,MON,NOV,2020,,
2,96,SIS,60.757,303,O,20,W,41,11.79,62.12,7.32,8,TUE,SEP,E,52,13.93,66.67,9.29,15,FRI,SEP,2020,,
2,96,SIS,103.418,137,B,20,W,68,8.72,97.14,8.47,5,WED,SEP,E,68,12.83,66.02,8.47,17,SUN,SEP,2020,,
2,96,SIS,105.823,243,B,20,E,37,13.62,57.81,7.87,12,SUN,JUL,E,39,12.98,63.93,8.3,14,THU,FEB,2020,,
2,97,SIS,0,268,A,20,S,516,9.65,50.94,4.92,11,WED,AUG,S,551,10.18,51.54,5.25,13,SUN,AUG,2020,,
2,97,SIS,0.429,138,A,20,S,438,11.38,54.07,6.16,11,SAT,AUG,S,435,11.38,53.7,6.11,13,SUN,AUG,2020,,
2,97,SIS,20.19,183,B,20,N,279,13.73,58.25,7.99,11,FRI,SEP,N,298,13.84,61.7,8.54,15,THU,JUL,2020,,
2,97,SIS,36.15,311,B,20,S,270,15.24,53.79,8.2,12,SAT,AUG,N,270,15.4,53.25,8.2,14,SUN,AUG,2020,,
2,97,SIS,50.89,269,A,20,N,321,13.24,51.36,6.8,12,SAT,AUG,N,340,12.33,58.42,7.2,15,FRI,AUG,2020,,
11,98,IMP,0.304,861,A,19,E,106,9.68,60.23,5.83,12,SAT,NOV,E,154,10.34,81.92,8.47,18,FRI,APR,2020,,
11,98,IMP,28.74,862,A,20,W,235,8.49,65.1,5.53,7,WED,JAN,E,377,12.54,70.73,8.87,15,FRI,OCT,2020,,
11,98,IMP,32.314,863,A,20,W,1013,9.38,57.1,5.36,8,TUE,OCT,E,1132,11.83,50.58,5.98,15,THU,OCT,2020,,
11,98,IMP,35.197,664,B,20,W,358,8.41,64.62,5.44,12,WED,OCT,W,435,11.6,56.94,6.61,16,THU,DEC,2020,,
11,98,IMP,36.63,866,A,20,W,496,8.38,63.35,5.31,10,WED,MAR,E,609,12.34,52.82,6.52,17,FRI,FEB,2020,,
11,98,IMP,36.63,864,B,19,W,568,7.44,59.6,4.43,12,FRI,JUL,E,695,10.63,51.03,5.42,15,THU,DEC,2020,,
11,98,IMP,39.654,666,B,20,W,562,9.25,66.59,6.16,10,TUE,DEC,W,609,12.73,52.46,6.68,16,WED,DEC,2020,,
11,98,IMP,39.654,667,A,20,W,169,10.03,54.87,5.51,12,FRI,OCT,W,232,11.5,65.72,7.56,16,WED,DEC,2020,,
11,98,IMP,56.884,865,B,20,W,126,12.07,50.4,6.08,12,FRI,MAR,E,157,11.69,64.88,7.58,14,MON,MAR,2020,,
6,99,KER,0.748,382,A,19,S,2279,7.66,61.4,4.7,10,SAT,MAR,S,2549,9.84,53.43,5.26,16,SUN,OCT,2020,,
6,99,KER,20.2,202,O,20,N,3806,7.4,56.09,4.15,7,FRI,FEB,N,4107,8.04,55.75,4.48,14,MON,JUL,2020,,
6,99,KER,23.514,426,A,18,S,6349,7.09,57.61,4.09,7,MON,MAR,N,6159,7.39,53.68,3.97,17,THU,MAR,2020,,
6,99,KER,24.599,603,A,19,S,6290,7.1,54.84,3.89,11,WED,NOV,S,6975,7.68,56.23,4.32,15,FRI,JAN,2020,,
6,99,KER,27.046,170,A,18,S,5249,7.33,58.99,4.32,7,THU,SEP,S,5685,8.54,54.79,4.68,15,FRI,JUN,2020,,
6,99,KER,27.866,904,A,19,N,4707,6.13,80.2,4.92,5,WED,SEP,S,4698,8.29,59.21,4.91,16,WED,OCT,2020,,
6,99,KER,29.878,664,A,20,N,3546,7.5,65.94,4.94,6,TUE,OCT,S,3652,8.46,60.15,5.09,15,THU,SEP,2020,,
6,99,KER,29.878,90,B,20,S,3999,7.38,59.18,4.37,12,MON,SEP,S,4575,8.5,58.8,4.99,15,WED,SEP,2020,,
6,99,KER,44.307,602,B,20,N,2739,7.64,59.09,4.51,7,WED,FEB,S,3152,9.5,54.65,5.19,14,SAT,NOV,2020,,
6,99,KER,44.307,663,A,20,N,2523,7.38,58.35,4.31,6,TUE,OCT,S,2995,9.5,53.85,5.11,16,WED,OCT,2020,,
6,99,KER,50.41,690,B,18,S,2343,6.63,59.85,3.97,12,SUN,JUN,S,3065,9.16,56.7,5.19,15,MON,SEP,2020,,
6,99,KER,52.45,91,A,18,N,3085,8,55.69,4.46,11,SAT,SEP,N,3644,9.97,52.77,5.26,15,MON,SEP,2020,,
6,99,KER,55.521,905,B,20,S,2632,6.59,63.81,4.21,10,SAT,NOV,S,3072,9.39,52.27,4.91,17,SUN,DEC,2020,,
6,99,TUL,0,906,A,20,S,2259,7.69,55.35,4.26,12,SAT,SEP,S,2661,9.74,51.47,5.01,15,FRI,OCT,2020,,
6,99,TUL,3.055,428,B,20,N,1929,7.29,52.85,3.85,12,SAT,AUG,N,2376,9.16,51.83,4.75,16,FRI,NOV,2020,,
6,99,TUL,12.297,691,B,20,S,1807,7.35,54.15,3.98,12,FRI,NOV,N,2188,8.53,56.48,4.82,16,MON,NOV,2020,,
6,99,TUL,13.33,429,A,20,S,1915,7.57,53.55,4.05,12,SUN,AUG,N,2171,8.63,53.22,4.59,14,MON,FEB,2020,,
6,99,TUL,18.429,683,B,20,S,1821,7.2,54.2,3.9,12,FRI,NOV,N,2230,9.11,52.45,4.78,16,FRI,NOV,2020,,
6,99,TUL,23.489,632,B,20,N,1911,7.25,58.26,4.23,10,FRI,JUL,N,2388,8.45,62.48,5.28,16,MON,NOV,2020,,
6,99,TUL,25.433,684,B,20,N,2068,7.96,51.93,4.13,12,MON,DEC,N,2489,9.41,52.91,4.98,15,TUE,NOV,2020,,
6,99,TUL,27.6,672,A,20,S,2254,7.13,60.33,4.3,8,TUE,FEB,N,2581,9.13,53.99,4.93,16,FRI,FEB,2020,,
6,99,TUL,38.714,604,A,20,N,2444,7.67,52.59,4.03,7,TUE,FEB,S,3015,8.99,55.33,4.98,17,FRI,NOV,2020,,
6,99,TUL,53.822,655,B,20,S,2676,7.04,57.87,4.07,9,THU,FEB,N,3292,9.22,54.36,5.01,17,THU,FEB,2020,,
6,99,FRE,6.9,44,A,20,N,4085,8.19,58.57,4.8,7,THU,JAN,S,4215,9.63,51.42,4.95,16,FRI,DEC,2020,,
6,99,FRE,11.098,605,A,20,N,4869,8.66,58.02,5.03,7,WED,OCT,S,4848,9.26,54.05,5,16,WED,MAR,2020,,
6,99,FRE,18.544,854,A,20,N,5083,9.01,50.84,4.58,7,WED,NOV,N,5465,9.33,52.76,4.92,16,TUE,NOV,2020,,
6,99,FRE,21.857,981,B,20,S,5075,8.21,59.79,4.91,7,WED,JAN,N,5602,9.04,60,5.42,16,MON,MAR,2020,,
6,99,FRE,21.857,982,A,20,S,6143,7.66,57.18,4.38,7,THU,FEB,N,5904,8,52.64,4.21,16,TUE,DEC,2020,,
6,99,FRE,25,985,O,20,S,4679,8.2,55.28,4.53,7,MON,MAR,N,4842,8.96,52.4,4.69,15,FRI,FEB,2020,,
6,99,FRE,26.554,638,A,20,S,3615,8.26,56.27,4.65,7,WED,JAN,N,3409,8.31,52.74,4.38,17,THU,FEB,2020,,
6,99,MAD,0.989,679,A,20,N,2984,8.05,52.88,4.25,7,THU,FEB,S,3052,8.23,52.86,4.35,16,TUE,OCT,2020,,
6,99,MAD,7.463,423,B,20,N,3125,7.98,54.24,4.33,7,THU,FEB,N,3262,8.86,50.97,4.52,16,FRI,MAR,2020,,
6,99,MAD,10.268,614,B,19,S,2966,6.99,54.55,3.81,7,TUE,FEB,S,3171,7.09,57.51,4.08,15,TUE,NOV,2020,,
6,99,MAD,10.268,618,A,20,S,3119,8.02,51.73,4.15,7,WED,NOV,S,3245,8.21,52.53,4.31,15,WED,FEB,2020,,
6,99,MAD,22.727,692,B,20,S,2717,7.73,54.57,4.22,12,THU,DEC,S,3026,9.1,51.66,4.7,14,SAT,NOV,2020,,
6,99,MAD,23.77,952,B,20,S,1914,7.87,55.32,4.36,12,FRI,JUN,S,2132,8.64,56.12,4.85,15,TUE,NOV,2020,,
6,99,MAD,26.576,955,B,20,S,1936,7.88,54.37,4.29,12,FRI,SEP,S,2115,8.85,52.9,4.68,14,SAT,NOV,2020,,
10,99,MER,12.69,20,A,20,S,2463,7.34,61.78,4.53,10,MON,MAY,N,2581,5.88,80.76,4.75,22,SUN,DEC,2020,,
10,99,MER,15.799,263,A,20,S,2364,7.3,52.23,3.82,10,SAT,DEC,N,2660,8.17,52.56,4.29,13,SAT,NOV,2020,,
10,99,STA,8.693,349,O,20,N,4963,7.9,57.39,4.53,7,MON,FEB,S,4715,8.06,53.45,4.31,17,THU,JAN,2020,,
10,99,STA,13.263,309,B,20,N,4847,7.76,58.98,4.57,7,MON,OCT,N,4468,8.02,52.59,4.22,15,THU,FEB,2020,,
10,99,SJ,2.374,4,A,20,N,5636,7.22,56.91,4.11,7,TUE,NOV,N,5425,6.59,60,3.95,17,FRI,NOV,2020,,
10,99,SJ,4.893,81,B,20,N,5636,7.22,56.91,4.11,7,TUE,NOV,N,5425,6.59,60,3.95,17,FRI,NOV,2020,,
10,99,SJ,12.526,19,A,20,N,4064,8.04,58.84,4.73,7,THU,OCT,S,3929,8.52,53.65,4.57,15,WED,MAR,2020,,
10,99,SJ,19.29,282,A,20,S,5554,7.82,56.88,4.45,7,MON,OCT,N,5483,8.48,51.77,4.39,16,FRI,MAR,2020,,
10,99,SJ,29.499,18,B,20,S,3540,7.15,59.41,4.25,7,THU,JAN,N,3580,8.18,52.55,4.3,16,THU,NOV,2020,,
3,99,SAC,3.525,307,A,19,N,3330,6.69,58.64,3.92,6,MON,MAY,S,3422,7.66,52.61,4.03,16,FRI,JAN,2020,,
3,99,SAC,6.008,501,A,19,N,3358,6.56,59.39,3.9,6,THU,APR,S,3468,7.22,55.77,4.03,16,THU,MAY,2020,,
3,99,SAC,10.07,308,B,20,N,3316,7.62,58.04,4.42,6,MON,NOV,S,3398,8.5,53.33,4.53,14,FRI,NOV,2020,,
3,99,SAC,35.37,544,B,20,S,3033,8.73,69.93,6.11,7,TUE,NOV,N,3365,10.42,65.02,6.78,16,THU,OCT,2020,,
3,99,SUT,8.07,547,A,19,S,1077,7.78,72.97,5.68,6,MON,DEC,N,1033,8.86,61.42,5.44,15,FRI,AUG,2020,,
3,99,SUT,8.07,344,B,19,S,2436,8.58,69.94,6,6,TUE,SEP,N,2141,8.58,61.49,5.28,16,WED,AUG,2020,,
3,99,SUT,12.029,548,O,20,S,1132,8.58,75.97,6.52,6,WED,FEB,N,1113,10.31,62.18,6.41,16,THU,FEB,2020,,
3,99,SUT,20.051,556,B,19,S,1062,7.47,75.11,5.61,6,MON,DEC,N,1059,9.01,62.11,5.59,16,THU,JUN,2020,,
3,99,SUT,20.051,557,A,19,S,1272,7.4,78.81,5.83,6,TUE,OCT,N,1243,9.39,60.69,5.7,16,FRI,MAY,2020,,
3,99,SUT,26.12,554,B,20,S,1326,8.05,68.42,5.51,6,WED,FEB,N,2033,11.54,73.16,8.44,16,FRI,DEC,2020,,
3,99,SUT,29.67,553,A,20,N,1345,7.59,54.21,4.11,12,SAT,NOV,N,1526,8.82,52.89,4.67,17,FRI,OCT,2020,,
3,99,SUT,29.67,552,B,20,N,1314,7.31,56.93,4.16,7,MON,OCT,N,1500,9.03,52.56,4.75,16,FRI,FEB,2020,,
3,99,SUT,30.629,562,A,19,S,994,6.64,60.87,4.04,7,MON,NOV,N,1112,8,56.53,4.52,17,MON,OCT,2020,,
3,99,BUT,7.69,570,B,20,N,770,8.95,61.06,5.47,7,TUE,NOV,S,836,9.8,60.58,5.94,16,WED,OCT,2020,,
3,99,BUT,11.159,573,A,19,N,740,8.25,65.14,5.37,7,TUE,FEB,S,732,8.2,64.78,5.31,17,THU,MAY,2020,,
3,99,BUT,11.159,572,B,19,N,729,8.4,63.28,5.32,7,TUE,AUG,S,751,8.4,65.19,5.48,17,WED,SEP,2020,,
3,99,BUT,13.161,574,B,20,N,681,9.09,63.06,5.73,7,TUE,MAR,S,687,9.57,60.42,5.78,16,THU,MAR,2020,,
3,99,BUT,34.245,201,B,20,S,3259,9.04,57.57,5.2,7,MON,OCT,N,3331,9.91,53.66,5.32,16,MON,FEB,2020,,
3,99,BUT,45.975,182,O,20,S,754,9.07,60.22,5.46,7,WED,JAN,N,847,10.38,59.11,6.14,16,WED,NOV,2020,,
2,99,TEH,0,182,O,20,S,754,9.07,60.22,5.46,7,WED,JAN,N,847,10.38,59.11,6.14,16,WED,NOV,2020,,
2,99,TEH,4.491,285,A,18,N,338,8.15,50.98,4.16,7,MON,AUG,S,423,10.1,51.52,5.2,15,FRI,AUG,2020,,
2,99,TEH,24.943,141,B,18,N,509,7.39,68.23,5.04,7,FRI,AUG,N,506,9.93,50.45,5.01,15,FRI,MAY,2020,,
7,101,LA,0.46,441,A,20,N,6587,5.86,58.94,3.45,7,MON,AUG,S,6183,5.95,54.48,3.24,15,WED,DEC,2020,,
7,101,LA,5.2,446,B,20,N,6602,6.89,55.16,3.8,6,TUE,NOV,N,6428,6.2,59.63,3.7,14,SUN,FEB,2020,,
7,101,LA,10.8,302,B,20,S,8372,6.18,62.38,3.85,6,TUE,FEB,S,7605,6.79,51.57,3.5,14,MON,OCT,2020,,
7,101,LA,12.352,135,O,19,N,8032,5.68,65.75,3.73,12,FRI,OCT,N,8400,6.38,61.21,3.91,14,FRI,JAN,2020,,
7,101,LA,19.994,136,O,20,N,9242,6.73,52.75,3.55,12,THU,NOV,N,9478,6.95,52.36,3.64,15,MON,AUG,2020,,
7,101,LA,36.18,203,A,20,N,6223,8.14,53.78,4.38,12,TUE,DEC,N,6366,7.86,56.98,4.48,17,WED,DEC,2020,,
7,101,LA,37.54,901,A,19,S,6169,6.9,57.9,3.99,7,WED,SEP,N,6381,6.9,59.87,4.13,16,WED,NOV,2020,,
7,101,VEN,7.5,457,A,20,N,4873,7.46,59.95,4.47,11,SUN,JUL,N,4867,7.55,59.09,4.46,17,TUE,OCT,2020,,
7,101,VEN,13.848,434,X,20,S,4475,8.24,54.12,4.46,7,WED,JAN,S,4222,8.35,50.39,4.21,14,SUN,JUN,2020,,
7,101,VEN,14.13,138,A,20,S,4475,8.24,54.12,4.46,7,WED,JAN,S,4222,8.35,50.39,4.21,14,SUN,JUN,2020,,
7,101,VEN,20.2,147,A,20,N,4739,7.73,54.86,4.24,12,THU,JUL,N,5177,7.61,60.87,4.63,16,WED,MAR,2020,,
